filename,filepath,img_height,img_width,text_detected,ocr,coordinates,text_height,text_width,sentiment
3972.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3972.jpg,500,500,True,"MARGARET COMICS
クドウあや
HARUNA
SHO
ZIPPY!
TAKI
REI","[{'x': 108, 'y': 18}, {'x': 404, 'y': 18}, {'x': 404, 'y': 477}, {'x': 108, 'y': 477}]",459,296,negative
3973.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3973.jpg,408,599,True,"TION
LOUIS VUITTON","[{'x': 136, 'y': 194}, {'x': 488, 'y': 194}, {'x': 488, 'y': 379}, {'x': 136, 'y': 379}]",185,352,neutral
3974.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3974.jpg,321,600,True,Morkel Erasmus,"[{'x': 496, 'y': 300}, {'x': 595, 'y': 300}, {'x': 595, 'y': 319}, {'x': 496, 'y': 319}]",19,99,positive
3975.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3975.jpg,105,140,True,CHANEL,"[{'x': 62, 'y': 58}, {'x': 95, 'y': 58}, {'x': 95, 'y': 64}, {'x': 62, 'y': 64}]",6,33,neutral
3976.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3976.jpg,480,600,True,"Drake
Josh","[{'x': 83, 'y': 100}, {'x': 563, 'y': 100}, {'x': 563, 'y': 435}, {'x': 83, 'y': 435}]",335,480,positive
3977.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3977.jpg,418,600,False,,[],0,0,positive
3978.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3978.jpg,400,600,True,"X215
GREAT
THE
ERN
RADIO
SAFETY TODAY EVERY DAY
EQUIPPED X2","[{'x': 123, 'y': 176}, {'x': 435, 'y': 176}, {'x': 435, 'y': 244}, {'x': 123, 'y': 244}]",68,312,positive
3979.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3979.jpg,255,599,False,,[],0,0,negative
398.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/398.jpg,202,300,True,"PETROBRAS
ALUSA ALUMIMI
CADE $$
ГО","[{'x': 70, 'y': 10}, {'x': 215, 'y': 10}, {'x': 215, 'y': 137}, {'x': 70, 'y': 137}]",127,145,neutral
3980.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3980.jpg,328,525,False,,[],0,0,negative
3981.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3981.jpg,550,599,False,,[],0,0,positive
3982.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3982.jpg,300,600,False,,[],0,0,positive
3983.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3983.jpg,450,600,False,,[],0,0,positive
3984.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3984.jpg,399,600,True,FREAKTOGRAPHY,"[{'x': 542, 'y': 0}, {'x': 597, 'y': 0}, {'x': 597, 'y': 8}, {'x': 542, 'y': 8}]",8,55,positive
3985.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3985.jpg,487,600,False,,[],0,0,negative
3986.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3986.jpg,465,600,True,"BRANCO
Americans for Limited
Government
©2015
ISIS
OBAMA,
KNOWING WHAT
YOU KNOW NOW.
WOULD YOU STILL
CUT AND RUN
FROM A FREE AND
STABLE IRAQ?
media@limitgov.org
WELCOME
TO
IRAQ
4.478
US TROOPS","[{'x': 3, 'y': 3}, {'x': 590, 'y': 3}, {'x': 590, 'y': 462}, {'x': 3, 'y': 462}]",459,587,neutral
3987.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3987.jpg,516,599,False,,[],0,0,negative
3988.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3988.jpg,1024,576,False,,[],0,0,positive
3989.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3989.jpg,478,600,False,,[],0,0,positive
399.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/399.jpg,375,600,True,@LeGourmetGirls,"[{'x': 5, 'y': 326}, {'x': 263, 'y': 326}, {'x': 263, 'y': 354}, {'x': 5, 'y': 354}]",28,258,positive
3990.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3990.jpg,400,599,False,,[],0,0,positive
3991.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3991.jpg,600,599,True,"""I am the good shepherd.
The good shepherd lays down his life for the sheep.
The hired hand is not the shepherd who owns the sheep.
So when he sees the wolf coming,
he abandons the sheep and runs away.
Then the wolf attacks the flock and scatters it.
The man runs away because he is a hired hand and
cares nothing for the sheep.
""I am the good shepherd; I know my sheep
and my sheep know me--
just as the Father knows me and I know the Father--
and I lay down my life for the sheep.
(Jn 10: 11-15)
SHINCHEONJI
SEOUL JAMES","[{'x': 19, 'y': 103}, {'x': 548, 'y': 103}, {'x': 548, 'y': 577}, {'x': 19, 'y': 577}]",474,529,positive
3992.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3992.jpg,901,600,False,,[],0,0,negative
3993.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3993.jpg,600,600,False,,[],0,0,negative
3994.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3994.jpg,337,600,False,,[],0,0,positive
3995.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3995.jpg,725,489,False,,[],0,0,positive
3996.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3996.jpg,187,250,True,"143
00:31","[{'x': 18, 'y': 7}, {'x': 242, 'y': 7}, {'x': 242, 'y': 18}, {'x': 18, 'y': 18}]",11,224,negative
3997.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3997.jpg,800,600,True,TRUCK,"[{'x': 80, 'y': 78}, {'x': 115, 'y': 78}, {'x': 115, 'y': 102}, {'x': 80, 'y': 102}]",24,35,negative
3998.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3998.jpg,450,600,False,,[],0,0,positive
3999.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/3999.jpg,400,600,False,,[],0,0,neutral
4.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4.jpg,275,183,True,Sweetangels4u,"[{'x': 45, 'y': 28}, {'x': 127, 'y': 28}, {'x': 127, 'y': 40}, {'x': 45, 'y': 40}]",12,82,negative
40.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/40.jpg,800,600,True,"Valentine's
Day!
Design LL
Valo
Be
Mine
XO
Sweet I
XO BE MINE
hugs LO
1555
5555
OXOXO
VEHUGS
Sweet GORE
HUGS be mine","[{'x': 72, 'y': 56}, {'x': 330, 'y': 56}, {'x': 330, 'y': 590}, {'x': 72, 'y': 590}]",534,258,positive
400.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/400.jpg,800,600,False,,[],0,0,neutral
4000.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4000.jpg,400,600,False,,[],0,0,neutral
4001.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4001.jpg,400,600,False,,[],0,0,neutral
4002.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4002.jpg,799,599,False,,[],0,0,positive
4003.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4003.jpg,401,600,True,COOL ZONE,"[{'x': 261, 'y': 170}, {'x': 417, 'y': 170}, {'x': 417, 'y': 189}, {'x': 261, 'y': 189}]",19,156,negative
4004.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4004.jpg,450,600,False,,[],0,0,positive
4005.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4005.jpg,397,599,False,,[],0,0,neutral
4006.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4006.jpg,291,598,True,"CHRISTIANS UNITED FOR ISRAEL
BECAUSE I AM A CHRISTIAN
I STAND WITH
ISRAEL
CHRISTIANS UNITED FOR ISRAEL","[{'x': 21, 'y': 4}, {'x': 574, 'y': 4}, {'x': 574, 'y': 270}, {'x': 21, 'y': 270}]",266,553,positive
4007.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4007.jpg,337,599,False,,[],0,0,positive
4008.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4008.jpg,836,600,False,,[],0,0,negative
4009.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4009.jpg,595,599,False,,[],0,0,positive
401.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/401.jpg,207,300,False,,[],0,0,positive
4010.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4010.jpg,337,599,True,"ED
Bu","[{'x': 7, 'y': 207}, {'x': 598, 'y': 207}, {'x': 598, 'y': 257}, {'x': 7, 'y': 257}]",50,591,positive
4011.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4011.jpg,363,599,False,,[],0,0,neutral
4012.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4012.jpg,838,540,True,"스포츠 도
IBKJ업은행
희망
42
TV Daily
티브이데일리
INSICHO","[{'x': 11, 'y': 20}, {'x': 538, 'y': 20}, {'x': 538, 'y': 820}, {'x': 11, 'y': 820}]",800,527,neutral
4013.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4013.jpg,450,600,False,,[],0,0,positive
4014.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4014.jpg,969,600,True,"OCBS
BS
R","[{'x': 0, 'y': 72}, {'x': 581, 'y': 72}, {'x': 581, 'y': 384}, {'x': 0, 'y': 384}]",312,581,negative
4015.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4015.jpg,800,600,False,,[],0,0,neutral
4016.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4016.jpg,800,600,True,save on foo,"[{'x': 136, 'y': 529}, {'x': 294, 'y': 529}, {'x': 294, 'y': 557}, {'x': 136, 'y': 557}]",28,158,positive
4017.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4017.jpg,680,521,False,,[],0,0,positive
4018.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4018.jpg,480,480,False,,[],0,0,neutral
4019.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4019.jpg,400,245,False,,[],0,0,negative
402.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/402.jpg,405,600,True,"cube
6LCV795
COSTCO GASOLINE
CORICO
OP","[{'x': 28, 'y': 19}, {'x': 480, 'y': 19}, {'x': 480, 'y': 374}, {'x': 28, 'y': 374}]",355,452,positive
4020.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4020.jpg,1024,576,True,"StarHub 3G
6:46 pm
45%
Edit profile
cal
@bruksftcth
hey sugar tits :-D • 2/5 jano
@JOYFULMGC is my bae
4,915 FOLLOWING
8,402 FOLLOWERS
Tweets
iHeart
RADIO
Media
You retweeted
iHeartRadio @iHeartRadio
Bye bye tehehehehehe
Favourites
Home
Notifications
Messages
•1%
Me
9h","[{'x': 18, 'y': 9}, {'x': 553, 'y': 9}, {'x': 553, 'y': 1019}, {'x': 18, 'y': 1019}]",1010,535,neutral
4021.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4021.jpg,800,600,True,"Hiland Tasse
Male Tad
Ма
Надеже Тихонда
③ @Mr 凡先生
weibo.com/u/3591355593","[{'x': 391, 'y': 95}, {'x': 599, 'y': 95}, {'x': 599, 'y': 798}, {'x': 391, 'y': 798}]",703,208,neutral
4022.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4022.jpg,395,599,True,Your Shot,"[{'x': 47, 'y': 379}, {'x': 103, 'y': 379}, {'x': 103, 'y': 390}, {'x': 47, 'y': 390}]",11,56,positive
4023.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4023.jpg,352,599,False,,[],0,0,positive
4024.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4024.jpg,600,600,False,,[],0,0,positive
4025.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4025.jpg,800,600,True,"...O AT&T
10:46 PM
Search Facebook
Miami Art League with Jimmy Agostinho Designs
1 hr.
We have lights in the window now thanks to Jimmy Agostinho. Thanks
Jimmy!
Like
Comment
Share
You and 3 others like this.
Florence Weinberger
Thanks Miami Art League and Jimmy. My work looks lovely lit up л
Just now Unlike 1 Reply
Diana Simpson Carnevali
Perfect! So lovely!! Thanks Jimmy!!
47 minutes ago Like Reply
Write a comment...
News Food
Requests
Messenger
Notifications
More
* 100%
Florence
Post","[{'x': 4, 'y': 2}, {'x': 573, 'y': 2}, {'x': 573, 'y': 797}, {'x': 4, 'y': 797}]",795,569,neutral
4026.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4026.jpg,592,600,True,"d
Juby
duby
duby","[{'x': 0, 'y': 165}, {'x': 585, 'y': 165}, {'x': 585, 'y': 580}, {'x': 0, 'y': 580}]",415,585,positive
4027.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4027.jpg,600,600,False,,[],0,0,negative
4028.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4028.jpg,850,556,True,"THIS IS THE PLACE
SAMEY
T.V.
1514
WOMEN'S
APPAREL SA0e
ADAM
HAT","[{'x': 39, 'y': 27}, {'x': 439, 'y': 27}, {'x': 439, 'y': 192}, {'x': 39, 'y': 192}]",165,400,negative
4029.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4029.jpg,804,600,False,,[],0,0,positive
403.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/403.jpg,750,600,True,"happynes
day","[{'x': 6, 'y': 125}, {'x': 599, 'y': 125}, {'x': 599, 'y': 601}, {'x': 6, 'y': 601}]",476,593,neutral
4030.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4030.jpg,399,599,False,,[],0,0,positive
4031.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4031.jpg,600,600,True,AOTUCKER,"[{'x': 514, 'y': 578}, {'x': 572, 'y': 578}, {'x': 572, 'y': 588}, {'x': 514, 'y': 588}]",10,58,positive
4032.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4032.jpg,600,600,True,"L
RIZO
COST
ST. JAMES BY","[{'x': 0, 'y': 197}, {'x': 599, 'y': 197}, {'x': 599, 'y': 368}, {'x': 0, 'y': 368}]",171,599,positive
4033.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4033.jpg,403,306,False,,[],0,0,neutral
4034.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4034.jpg,300,200,False,,[],0,0,negative
4035.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4035.jpg,352,599,False,,[],0,0,positive
4036.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4036.jpg,450,600,False,,[],0,0,negative
4037.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4037.jpg,360,569,False,,[],0,0,positive
4038.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4038.jpg,273,473,True,"כפיה
לכפיה!
לאפליה!
DY
לע
ליען
נמוך,
ANTRY
יהדות
ללא
כפיה
ללא
ומ!
הדות
ללא
כפיה
ללו
כסיה
ללא
כפי
ל עקיבא
הבת","[{'x': 0, 'y': 8}, {'x': 395, 'y': 8}, {'x': 395, 'y': 269}, {'x': 0, 'y': 269}]",261,395,negative
4039.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4039.jpg,402,599,False,,[],0,0,positive
404.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/404.jpg,480,493,True,THE CATZ REVIEW,"[{'x': 46, 'y': 381}, {'x': 420, 'y': 381}, {'x': 420, 'y': 410}, {'x': 46, 'y': 410}]",29,374,negative
4040.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4040.jpg,602,460,False,,[],0,0,positive
4041.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4041.jpg,293,600,False,,[],0,0,positive
4042.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4042.jpg,337,599,True,"SHAUN, 14
Fighting / Suspended","[{'x': 66, 'y': 233}, {'x': 278, 'y': 233}, {'x': 278, 'y': 286}, {'x': 66, 'y': 286}]",53,212,positive
4043.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4043.jpg,800,600,False,,[],0,0,positive
4044.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4044.jpg,505,500,True,"heybitching2
A","[{'x': 264, 'y': 10}, {'x': 384, 'y': 10}, {'x': 384, 'y': 351}, {'x': 264, 'y': 351}]",341,120,negative
4045.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4045.jpg,337,599,True,"第2幕の刺客は大阪より来礼!!
koila (大阪)
235
アシカイクル
瞬間リフレクション
第壱幕7月24日 (金)
札幌SPIRITUAL LOUNGE (札幌市中央ーカントリービル BIF) Open 18:00 / start 18:30 adv ¥2,000/door ¥2,500(+1drink)
Cell The Rough Butch
Batton Pawni
Opening Act
Anger Jully The Sun","[{'x': 2, 'y': 3}, {'x': 598, 'y': 3}, {'x': 598, 'y': 333}, {'x': 2, 'y': 333}]",330,596,positive
4046.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4046.jpg,238,600,False,,[],0,0,positive
4047.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4047.jpg,425,600,True,"The PLANNED PARENTHOOD
VERSION of a VIABLE DELIVERY.
BIOHAZARD
BABY BODY
PARTS
BUR
THE COLLMEN'S ITSTATCH
CARLECARTERASOM","[{'x': 179, 'y': 26}, {'x': 591, 'y': 26}, {'x': 591, 'y': 422}, {'x': 179, 'y': 422}]",396,412,positive
4048.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4048.jpg,400,400,True,O,"[{'x': 158, 'y': 258}, {'x': 212, 'y': 258}, {'x': 212, 'y': 315}, {'x': 158, 'y': 315}]",57,54,positive
4049.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4049.jpg,1024,576,False,,[],0,0,neutral
405.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/405.jpg,800,600,True,#1,"[{'x': 131, 'y': 157}, {'x': 191, 'y': 157}, {'x': 191, 'y': 196}, {'x': 131, 'y': 196}]",39,60,positive
4050.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4050.jpg,319,599,True,SPECTRE,"[{'x': 40, 'y': 238}, {'x': 559, 'y': 238}, {'x': 559, 'y': 302}, {'x': 40, 'y': 302}]",64,519,positive
4051.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4051.jpg,456,456,False,,[],0,0,positive
4052.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4052.jpg,1024,510,False,,[],0,0,neutral
4053.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4053.jpg,600,600,True,ARDENT,"[{'x': 169, 'y': 64}, {'x': 237, 'y': 64}, {'x': 237, 'y': 116}, {'x': 169, 'y': 116}]",52,68,neutral
4054.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4054.jpg,337,599,True,"BIG
HUG
MUG
200","[{'x': 82, 'y': 120}, {'x': 596, 'y': 120}, {'x': 596, 'y': 329}, {'x': 82, 'y': 329}]",209,514,positive
4055.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4055.jpg,417,600,False,,[],0,0,neutral
4056.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4056.jpg,307,594,False,,[],0,0,positive
4057.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4057.jpg,197,242,True,"AMAICA
PROBLE","[{'x': 152, 'y': 109}, {'x': 218, 'y': 109}, {'x': 218, 'y': 173}, {'x': 152, 'y': 173}]",64,66,positive
4058.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4058.jpg,600,600,True,"Goals may give
us
focus, but dreams
give us power.
- John Maxwell
JohnMaxwellTeam.com","[{'x': 65, 'y': 39}, {'x': 535, 'y': 39}, {'x': 535, 'y': 466}, {'x': 65, 'y': 466}]",427,470,neutral
4059.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4059.jpg,800,600,True,"HOITUA
TOK 0Q
00","[{'x': 303, 'y': 463}, {'x': 533, 'y': 463}, {'x': 533, 'y': 493}, {'x': 303, 'y': 493}]",30,230,positive
406.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/406.jpg,384,459,False,,[],0,0,positive
4060.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4060.jpg,671,599,True,"I would like to ask you whether you
have directly read the Qur'an of the
Muslims.
Seyyed Ali Khamenei
21st Jan, 2015
if you're looking
for the truth...
#Letter4u","[{'x': 3, 'y': 83}, {'x': 290, 'y': 83}, {'x': 290, 'y': 665}, {'x': 3, 'y': 665}]",582,287,negative
4061.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4061.jpg,256,506,True,"لیا ہے
بی ایل ایف
کے دہردا
انجام کو پہنچ رہے","[{'x': 258, 'y': 27}, {'x': 505, 'y': 27}, {'x': 505, 'y': 232}, {'x': 258, 'y': 232}]",205,247,neutral
4062.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4062.jpg,450,600,True,"WEIGHT 25
GHT 250GE
CATONAN
Cos","[{'x': 6, 'y': 234}, {'x': 548, 'y': 234}, {'x': 548, 'y': 396}, {'x': 6, 'y': 396}]",162,542,positive
4063.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4063.jpg,820,600,True,"Message of Ayatollah Seyyed Ali Khamenei
To the Youth in Europe and North America
The histories of the United States
and Europe are ashamed of slavery,
embarrassed by the colonial period
and chagrined at the OPPRESSION
of PEOPLE OF COLOR and
NON-CHRISTIANS.
ALETTER FOR
YOUTH
# LETTER4U
# LETTER4YOUTH","[{'x': 62, 'y': 50}, {'x': 542, 'y': 50}, {'x': 542, 'y': 465}, {'x': 62, 'y': 465}]",415,480,positive
4064.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4064.jpg,324,598,True,ENZ,"[{'x': 259, 'y': 95}, {'x': 287, 'y': 95}, {'x': 287, 'y': 167}, {'x': 259, 'y': 167}]",72,28,positive
4065.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4065.jpg,400,600,False,,[],0,0,positive
4066.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4066.jpg,48,48,True,M,"[{'x': 4, 'y': 8}, {'x': 47, 'y': 8}, {'x': 47, 'y': 42}, {'x': 4, 'y': 42}]",34,43,positive
4067.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4067.jpg,651,430,True,"The
CROWN of
STONES
MAGIC PRICE
C.L. SCHNEIDER","[{'x': 28, 'y': 23}, {'x': 405, 'y': 23}, {'x': 405, 'y': 631}, {'x': 28, 'y': 631}]",608,377,positive
4068.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4068.jpg,800,600,True,W,"[{'x': 140, 'y': 653}, {'x': 237, 'y': 653}, {'x': 237, 'y': 740}, {'x': 140, 'y': 740}]",87,97,positive
4069.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4069.jpg,330,600,True,"don't miss the opportunity to gain proper, correct
and unbiased understanding of Islam so that
hopefully, due to your sense of responsibility
toward the truth, future generations would write the
history of this current interaction between Islam
and the West with a clearer conscience and lesser
resentment.
میں سلام
Seyyed Ali Khamenei
21st Jan 2015
افسران جوان جنگ نرم","[{'x': 325, 'y': 9}, {'x': 596, 'y': 9}, {'x': 596, 'y': 318}, {'x': 325, 'y': 318}]",309,271,positive
407.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/407.jpg,600,600,True,"What's in
า
Your Garden!
?","[{'x': 201, 'y': 304}, {'x': 359, 'y': 304}, {'x': 359, 'y': 408}, {'x': 201, 'y': 408}]",104,158,positive
4070.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4070.jpg,701,600,True,"SWADA
4823
Coc
TUDY
PINAR
VISNE
PINAR
AR","[{'x': 1, 'y': 414}, {'x': 586, 'y': 414}, {'x': 586, 'y': 687}, {'x': 1, 'y': 687}]",273,585,negative
4071.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4071.jpg,336,599,True,ONKEY KON,"[{'x': 388, 'y': 156}, {'x': 477, 'y': 156}, {'x': 477, 'y': 194}, {'x': 388, 'y': 194}]",38,89,positive
4072.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4072.jpg,600,600,True,"The recent events in France and similar
ones in some other Western countries have
convinced meto directly talk to you about them.
am addressing you, [the youth], not because
I overlook your parents, rather it is because the
future of your nations and
countries will be in your hands;
and also
I find that the sense of
quest for truth is more
vigorous and attentive
in your hearts.
Ali Khamenei
#Letter4u
میں سلام","[{'x': 0, 'y': 35}, {'x': 564, 'y': 35}, {'x': 564, 'y': 599}, {'x': 0, 'y': 599}]",564,564,positive
4073.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4073.jpg,1024,576,False,,[],0,0,positive
4074.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4074.jpg,315,600,True,"""Fairy Tales are more than true; not because they
tell us that dragons exist, but because they tell us that
Dragons can be beaten.""
GK Chesterton","[{'x': 81, 'y': 23}, {'x': 501, 'y': 23}, {'x': 501, 'y': 135}, {'x': 81, 'y': 135}]",112,420,negative
4075.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4075.jpg,854,480,False,,[],0,0,positive
4076.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4076.jpg,400,307,True,"✩✩✩✩AWESOME! -The Washington Temas
Algebra
Survival
Guide
A Conversational Handbook
for the Thoroughly Befuddled
Written by Josh Rappaport
Illustrated by Sally Blakemore","[{'x': 7, 'y': 4}, {'x': 280, 'y': 4}, {'x': 280, 'y': 374}, {'x': 7, 'y': 374}]",370,273,positive
4077.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4077.jpg,315,600,False,,[],0,0,negative
4078.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4078.jpg,273,598,True,"orangeorangcora
orange
FER Xoxe
A
orange........
BRIDE STORIES
BITTER VIRGIN BITTER VIRGIN","[{'x': 47, 'y': 83}, {'x': 571, 'y': 83}, {'x': 571, 'y': 264}, {'x': 47, 'y': 264}]",181,524,positive
4079.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4079.jpg,800,600,True,"देन
हुई
को
ना
में
trie
नहीं चली विधानसभा
व्यापमं घोटाले के आरोपी पांच
डाक्टरों ने मांगी इच्छा मृत्यु
भोपाल। मध्य प्रदेश में गजरा राजा मेडिकल कॉलेज के
पांच छात्रों ने राष्ट्रपति प्रणब मुखर्जी को पत्र लिखकर
इच्छामृत्यु की मांग की है। छात्रों ने चिट्ठी में लिखा है कि
उन्होंने सन 2010 में मेडिकल की प्रवेश परीक्षा उचित
तरीके से पास की थी, लेकिन तीन साल बाद एडमिशन
कार्ड पर फोटो और हस्ताक्षर में अंतर पाए जाने के बाद
उन्हें व्यापमं घोटाले में आरोपी बना लिया गया।","[{'x': 0, 'y': 0}, {'x': 575, 'y': 0}, {'x': 575, 'y': 732}, {'x': 0, 'y': 732}]",732,575,positive
408.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/408.jpg,600,600,True,"He kissed her like her lips were
air and he couldn't breathe","[{'x': 47, 'y': 516}, {'x': 507, 'y': 516}, {'x': 507, 'y': 579}, {'x': 47, 'y': 579}]",63,460,positive
4080.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4080.jpg,375,600,True,"to
RE
とここで・・","[{'x': 103, 'y': 185}, {'x': 452, 'y': 185}, {'x': 452, 'y': 341}, {'x': 103, 'y': 341}]",156,349,neutral
4081.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4081.jpg,400,600,False,,[],0,0,neutral
4082.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4082.jpg,900,600,True,"A
му","[{'x': 306, 'y': 27}, {'x': 533, 'y': 27}, {'x': 533, 'y': 335}, {'x': 306, 'y': 335}]",308,227,positive
4083.jpg,/kaggle/input/mvsasingle/MVSA_Single/data/4083.jpg,320,320,False,,[],0,0,positive
