filename,filepath,text-detected,OCR,sentiment
neutral_622.jpeg,/kaggle/input/musait/basket/neutral_622.jpeg,1,"=Sale-

SPEND = nowt, = SAVE

co tame Se
$200 ir’ $50
$300 fit $75

$400 srs $100

",neutral
neutral_623.jpg,/kaggle/input/musait/basket/neutral_623.jpg,0,,neutral
neutral_624.jpg,/kaggle/input/musait/basket/neutral_624.jpg,0,,neutral
neutral_625.jpeg,/kaggle/input/musait/basket/neutral_625.jpeg,1,"Gah

Serre

Be
",neutral
neutral_626.jpeg,/kaggle/input/musait/basket/neutral_626.jpeg,1,"Gah

Serre

Be
",neutral
neutral_627.jpg,/kaggle/input/musait/basket/neutral_627.jpg,1,"12:35 VV

(@) grammarly

",neutral
neutral_628.jpg,/kaggle/input/musait/basket/neutral_628.jpg,1,"12:35 VV

(@) grammarly

",neutral
neutral_629.jpeg,/kaggle/input/musait/basket/neutral_629.jpeg,1,"RAP nn SR oor
NOTHING MATTERS

",neutral
neutral_630.jpeg,/kaggle/input/musait/basket/neutral_630.jpeg,1,"RAP nn SR oor
NOTHING MATTERS

",neutral
neutral_631.jpg,/kaggle/input/musait/basket/neutral_631.jpg,1,"ce Cream

Strawberry mix

VectorStock.com/21520349
",neutral
neutral_632.jpg,/kaggle/input/musait/basket/neutral_632.jpg,1,"ce Cream

Strawberry mix

VectorStock.com/21520349
",neutral
neutral_633.jpeg,/kaggle/input/musait/basket/neutral_633.jpeg,0,,neutral
neutral_634.jpeg,/kaggle/input/musait/basket/neutral_634.jpeg,0,,neutral
neutral_635.jpg,/kaggle/input/musait/basket/neutral_635.jpg,1,"THE CONVERSATION
",neutral
neutral_636.jpg,/kaggle/input/musait/basket/neutral_636.jpg,1,"THE CONVERSATION
",neutral
neutral_637.jpeg,/kaggle/input/musait/basket/neutral_637.jpeg,1,"QUESTION

If you were to let
someone in your
house right now,
what would they
find on TOP of
your refrigerator?

Guu >.
",neutral
neutral_638.jpeg,/kaggle/input/musait/basket/neutral_638.jpeg,1,"QUESTION

If you were to let
someone in your
house right now,
what would they
find on TOP of
your refrigerator?

Guu >.
",neutral
neutral_639.jpg,/kaggle/input/musait/basket/neutral_639.jpg,1,"Types of

Advertisement

",neutral
neutral_640.jpg,/kaggle/input/musait/basket/neutral_640.jpg,1,"Types of

Advertisement

",neutral
neutral_641.jpeg,/kaggle/input/musait/basket/neutral_641.jpeg,1,"‘Add your answer

",neutral
neutral_642.jpeg,/kaggle/input/musait/basket/neutral_642.jpeg,1,"‘Add your answer

",neutral
neutral_643.jpeg,/kaggle/input/musait/basket/neutral_643.jpeg,1,"Did You Know

If | had to be locked for a week
in a room that was completely
dark or completely bright, I'd
rather...

() New Question + Add Answer
",neutral
neutral_644.jpeg,/kaggle/input/musait/basket/neutral_644.jpeg,1,"Did You Know

If | had to be locked for a week
in a room that was completely
dark or completely bright, I'd
rather...

() New Question + Add Answer
",neutral
neutral_645.jpeg,/kaggle/input/musait/basket/neutral_645.jpeg,1,"Aur phir kuch youn huva ky
",neutral
neutral_646.jpeg,/kaggle/input/musait/basket/neutral_646.jpeg,1,"Write the Correct
Answer!!

9+8-4x2=??
A: 26
B:9
C:17
",neutral
neutral_647.jpeg,/kaggle/input/musait/basket/neutral_647.jpeg,1,"Write the Correct
Answer!!

9+8-4x2=??
A: 26
B:9
C:17
",neutral
neutral_648.jpeg,/kaggle/input/musait/basket/neutral_648.jpeg,0,,neutral
neutral_649.jpeg,/kaggle/input/musait/basket/neutral_649.jpeg,1,"How to Write an Academic Blog Post

Proofed.
",neutral
neutral_650.jpeg,/kaggle/input/musait/basket/neutral_650.jpeg,1,"How to Write an Academic Blog Post

Proofed.
",neutral
neutral_651.jpeg,/kaggle/input/musait/basket/neutral_651.jpeg,1,"Conversations
",neutral
neutral_652.jpeg,/kaggle/input/musait/basket/neutral_652.jpeg,1,"Conversations
",neutral
neutral_653.jpg,/kaggle/input/musait/basket/neutral_653.jpg,1,"THE GOURMET

Non-Burning Saucepan

————————————————_
possesses advantages obvious to every woman ; it fills a long-felt household want, a
saucepan that can cook. unattended and will not let its contents burn

What the Gourmet Non-Burning Saucepan is and does.
It is a deep, green enamelled saucepan, white inside and complete with flat enamelled cover, and
with a spue-on copper bottom enclosing a repro lining, “The polished copper bottom matches and
sets off admirably the green enamel, and the whole eflect of the article is distinctly pleasing and
xhinn cid tuptes thio s ta pone of meek oad ber sore
For Cooking Sauces,Custards, Milk, Porridge, etc., etc.,
it is unsurpassed. IT WILL NOT let

contents BURN,

The copper bottom and, fire-
proof lining protect what is the
most vulnerable part. in an
enamel saicepan—the bottom,
so that a Gourmet Non-Burn-
ing Saucepan lasts three times
as long as an ordinar i
saucepan, and
danger of chipping
ing is eliminated,

THE TEST.—Boil milk
in it down to a thick
cream and it will not
burn

No. 12 1 pt.1/9
y » 14 2pt. 2/-
No.16 - 3 pint 2/6
» 18 - 4 pint 2/9
The number denotes inside
diameter in centimetres.
hy ENAMEL SAUCEPAN BOTTOM
LINING

COPPER BOTTOM

QUEEN'S PUDDING BOILERS.

No Cloth or String used. Earthenware

Bowl. Tinned Steel Cover, Keep Water

Out, and Goodness in. Make puddings
as light as sponge cake.

Prices—
Vpint, 9d. 14 pint, 1/2 pint, 1/6
3 pint, 2/- 43 pint, 2/6 6 pint, 3/-

THE GOURMET DUPLEX FORK.

‘This is a stamped steel utensil, heavily coated with pure tin, Saves burning and scalding your
hands when turning Chops and Steaks on the Grill, Roasts in the oven, Sausages, Bacon, etc., in the
frying pan. Hold: Rissoles, Fishcakes, Baked Potatogs, and Chestnuts, Does not pierce or tear the
meat, » point strongly in its favour as a cooking utensil for Steaksy ete, Handle shaped to the hand,
always cool. Has a spring grip that automatically releases whatever you are holding immediately
pressure is released on the handles, and forks remain wide open ready for the next hot thing to be

picked up.
Price .. 7hd. each.

Write for list of‘ GOURMETWARE,” sent post free on receipt of a postcard to,

GOURMET & CO., (5:i:) Mount Pleasant, London, W.C.

Image ID: AA8

www.alamy.com

",neutral
neutral_654.jpg,/kaggle/input/musait/basket/neutral_654.jpg,1,"NNN

AK \
Noon

",neutral
neutral_655.jpg,/kaggle/input/musait/basket/neutral_655.jpg,0,,neutral
neutral_656.jpg,/kaggle/input/musait/basket/neutral_656.jpg,0,,neutral
neutral_657.jpg,/kaggle/input/musait/basket/neutral_657.jpg,1,"a
DICTIONARY
",neutral
neutral_658.jpg,/kaggle/input/musait/basket/neutral_658.jpg,1,"Kitchen Utility Gifts

Non-Stick

4 Flat Griddle (Tawa) (250mm)
+ 1Fry Pan (240mm)

+ Kadhai (240mm) with Glass
(for Fry Pan & Kadhai)

ith 3 Layers
aigmgifts@gmail.com High Coating

aigmpune@gmail.com

www.corporates
",neutral
neutral_659.jpg,/kaggle/input/musait/basket/neutral_659.jpg,1,"Quality Vale Reliability
Macclite Nonstick Gift set
Trio Pack Set of 3pc

1. Superior Non-Stick Coating Which will last longer
and stays

2. Extra Tiek Base to Avoid Warping

3. Strong and Study Handle

4, (HTR) High Temperature Resistant

Gift Set Of 3pc

",neutral
neutral_660.jpg,/kaggle/input/musait/basket/neutral_660.jpg,1,"oa oa ~ BLACK MATTE COOKWARE

",neutral
neutral_661.jpg,/kaggle/input/musait/basket/neutral_661.jpg,1,"KITCHEN UTENSILS

READ MORE

KITCHEN SUPPLIES:
Smoueaamenoatiopnrec™

REI

COOKING TOOLS

",neutral
neutral_662.jpg,/kaggle/input/musait/basket/neutral_662.jpg,1,"5 .
containers

. = bowl Zz)

i ©, & BD ackiyy | a eo ? if > = =
om pki P rolling pin
te ° svi git 7 gi

strainer colander. — -, paw feat 5) K)

l¢

spatula ladle

=

whisk knife fork spoon
",neutral
neutral_663.jpg,/kaggle/input/musait/basket/neutral_663.jpg,1,"MONDAY
& TUESDAY

fh ia)
re %

—/4 ;
WITH THIS COUPON

BUY 1, CET 1

ALL SHOES

Buy one and get one of equal
or lesser value FREE

Have a Smartphone?
Save this coupon to your phone
by using the NeoReader App
on your iPhone, Blackberry,
or Android to scan the QR
code at the right

Download Free - Waleadets

",neutral
neutral_664.jpg,/kaggle/input/musait/basket/neutral_664.jpg,1,"10 NEW PSYCHOLOGICAL FACTS

If you wear

BLACK colour
more, it means
your brain is

",neutral
neutral_665.jpg,/kaggle/input/musait/basket/neutral_665.jpg,0,,neutral
neutral_666.jpg,/kaggle/input/musait/basket/neutral_666.jpg,1,"(e)

DID YOU
KNOW ?

ww

N74
aN
",neutral
neutral_667.jpg,/kaggle/input/musait/basket/neutral_667.jpg,1,"BEST CAR
} Fh RENT

",neutral
neutral_668.jpg,/kaggle/input/musait/basket/neutral_668.jpg,1,"PYTHON
RANDOM
MODULE

YoungWonks
",neutral
neutral_669.jpg,/kaggle/input/musait/basket/neutral_669.jpg,0,,neutral
neutral_670.jpg,/kaggle/input/musait/basket/neutral_670.jpg,0,,neutral
neutral_671.jpg,/kaggle/input/musait/basket/neutral_671.jpg,1,"? | Where's Waldo?

",neutral
neutral_672.jpg,/kaggle/input/musait/basket/neutral_672.jpg,0,,neutral
neutral_673.jpg,/kaggle/input/musait/basket/neutral_673.jpg,1,"¥ Spelling help
vy Grammar check

vy Synonym suggestions

vy And more Write Smarter With
Grammar Coach!

Sign Up Now
",neutral
neutral_674.jpg,/kaggle/input/musait/basket/neutral_674.jpg,1,"AUDIENCE
ANALYSIS

BB QuestionPro

",neutral
neutral_675.jpg,/kaggle/input/musait/basket/neutral_675.jpg,1,". consectetuer’adipiscing elit,
sed diam.nonummy nibh
euismod tincidunt ut laoreet

designed by @ freepik
",neutral
neutral_676.jpg,/kaggle/input/musait/basket/neutral_676.jpg,1,"Curiously
Interesting
Facts

A(t
|
",neutral
neutral_677.jpg,/kaggle/input/musait/basket/neutral_677.jpg,1,"j How

| often do

{you lose
(1) power?

",neutral
neutral_678.jpg,/kaggle/input/musait/basket/neutral_678.jpg,0,,neutral
neutral_679.jpg,/kaggle/input/musait/basket/neutral_679.jpg,1,"TELEVISION DAY

Abrief history of
televisions
",neutral
neutral_680.jpg,/kaggle/input/musait/basket/neutral_680.jpg,1,"OU NEED TO KNOW

tionship between
=nsitivity & Modern
scaler
",neutral
neutral_681.jpg,/kaggle/input/musait/basket/neutral_681.jpg,1,"ELECTRONICS

Ae

",neutral
neutral_682.jpg,/kaggle/input/musait/basket/neutral_682.jpg,1,"Electronic Signature

",neutral
neutral_683.jpg,/kaggle/input/musait/basket/neutral_683.jpg,1,"= Interior and Exterior Windows —
= Commercial Building Cleaning —
‘ = Mirror Clean & Polishing —

ror More Info Contre:

skyhighoclean.com
0800 982 7832
",neutral
neutral_684.jpg,/kaggle/input/musait/basket/neutral_684.jpg,1,"? airtel

SWITCH TO
INDIA’S WIDEST
4G NETWORK

",neutral
neutral_685.jpg,/kaggle/input/musait/basket/neutral_685.jpg,1,"OF THE
PEOPLE

IN FRANCE AGED 18 TO 65 YEARS OLD

+ will regrettably
* keep on thinking that
+ this is an ad for a new

COMPUTE

HELP US MAKE ILLITERACY THE NATIONAL CAUSE OF 2013
Sign the petition of the National Agency for the Fight Against Illiteracy in France on illettrisme2013.fr
",neutral
neutral_686.jpg,/kaggle/input/musait/basket/neutral_686.jpg,1,"Endless ection

Newegg.com - Your Note ebook Headquarters

NEWEGG om

",neutral
neutral_687.jpg,/kaggle/input/musait/basket/neutral_687.jpg,1,"LAPTOP
MOCKUP

",neutral
neutral_688.jpg,/kaggle/input/musait/basket/neutral_688.jpg,1,"Netflix launched a streaming media service,
introducing video on demand via the Internet
in Jan 2007.
",neutral
neutral_689.jpg,/kaggle/input/musait/basket/neutral_689.jpg,1,"Ww

a :
DONT MISS OUT ©

© Gaming Laptop. Pe

-< AXUS,P50-X69
Pay

r
USE CODE: SALE5O
AT CHECKOUT

",neutral
neutral_690.jpg,/kaggle/input/musait/basket/neutral_690.jpg,1,"Interpretation Facts:
5 Things Everyone A
4 Needs to Know

",neutral
neutral_691.jpg,/kaggle/input/musait/basket/neutral_691.jpg,0,,neutral
neutral_692.jpg,/kaggle/input/musait/basket/neutral_692.jpg,1,"Used Laptop Sale

at affordable price

We SALE IN :=
9873247325 Delhi, -Ghaziabad

@www.oldlaptopsale.com “\cig, ars

Faridabad —- Greater Noida

",neutral
neutral_693.jpg,/kaggle/input/musait/basket/neutral_693.jpg,1,"Poster

Cyber Monday

cyberg
",neutral
neutral_694.jpg,/kaggle/input/musait/basket/neutral_694.jpg,1,"Logo

Buy A New Laptop
Or Exchange Your Old Laptop For New One

WIDE RANGE OF LAPTOPS

",neutral
neutral_695.jpg,/kaggle/input/musait/basket/neutral_695.jpg,1,"FLASH
SALE

Laptops
starting at

FREE SHIPPING &
ACCESSORIES

",neutral
neutral_696.jpg,/kaggle/input/musait/basket/neutral_696.jpg,1,"Laptop
Mockup

+ High Quality
+ 100% Vector | EPS10 /4
+ Realistic Design Y

",neutral
neutral_697.jpg,/kaggle/input/musait/basket/neutral_697.jpg,1,"5 WAYS
ADVERTISEMENTS

Help You Connect To A Product
",neutral
neutral_698.jpg,/kaggle/input/musait/basket/neutral_698.jpg,0,,neutral
neutral_699.jpg,/kaggle/input/musait/basket/neutral_699.jpg,1,"Which electronics should you unplug
when not in use?

Laptops and computers —&-
TVs and gaming systems ——-
Small kitchen appliances ———@-
Phone chargers ——E
Lamps/lighting fixtures ——-

= Constellation

fn Bln Comps
",neutral
neutral_700.jpg,/kaggle/input/musait/basket/neutral_700.jpg,1,"_— WELCOME

This is a sample text that you can edit. You can change
font (size, color, name), or apply any desired formatting.

",neutral
neutral_701.jpg,/kaggle/input/musait/basket/neutral_701.jpg,1,"ag: &
fo] we 5
Microsoft
PowerPoint LE

[cc] class central d) ee
",neutral
neutral_702.jpg,/kaggle/input/musait/basket/neutral_702.jpg,1,"20 Best
PowerPoint PPT
Templates

nulivo market

",neutral
neutral_703.jpg,/kaggle/input/musait/basket/neutral_703.jpg,1,"Here goes your
presentation title.

O)

‘And here your subtitle

",neutral
neutral_704.jpg,/kaggle/input/musait/basket/neutral_704.jpg,1,"LOGO

Free PPT templates

Insert the Subtitle of Your Presentation

",neutral
neutral_705.jpg,/kaggle/input/musait/basket/neutral_705.jpg,1,"FREE ICONS FOR

POWERPOINT
& © oe

blame 7 &

@

leapt

",neutral
neutral_706.jpg,/kaggle/input/musait/basket/neutral_706.jpg,1,"Management
Consultant

Corporate
Executives

Logistics
Solution
Provider

e Creative
Groups

Industrial
‘Manufacturers,

Medical
Professionals

",neutral
neutral_707.jpg,/kaggle/input/musait/basket/neutral_707.jpg,0,,neutral
neutral_708.jpg,/kaggle/input/musait/basket/neutral_708.jpg,1,"OM ds
PowerPoint Presentation

Premium Quality Presentations will be
delivered in time
Ppt and Pdf format
",neutral
neutral_709.jpg,/kaggle/input/musait/basket/neutral_709.jpg,1,"PowerPoint

Beginners

RAMGOPAL

(Ea Process.com

",neutral
neutral_710.jpg,/kaggle/input/musait/basket/neutral_710.jpg,1,"Office of Government-wide Policy

Creating PowerPoint
Templates

> rl Ld
",neutral
neutral_711.jpg,/kaggle/input/musait/basket/neutral_711.jpg,1,">_>

FREE PPT TEMPLATES

Insert the Subtitle of Your Presentation

",neutral
neutral_712.jpg,/kaggle/input/musait/basket/neutral_712.jpg,1,"only 1 person
gepoula lift

",neutral
neutral_713.jpg,/kaggle/input/musait/basket/neutral_713.jpg,1,"PPT
",neutral
neutral_714.jpg,/kaggle/input/musait/basket/neutral_714.jpg,0,,neutral
neutral_715.jpg,/kaggle/input/musait/basket/neutral_715.jpg,1,"IMPORT :
POWERPOINT
SLIDES
",neutral
neutral_716.jpg,/kaggle/input/musait/basket/neutral_716.jpg,0,,neutral
neutral_717.jpg,/kaggle/input/musait/basket/neutral_717.jpg,1,"ar SHAPES mana

CABO YS BE

ircle iangle rectangle heart sq

ev

octagon parallelogram right triangle

",neutral
neutral_718.jpg,/kaggle/input/musait/basket/neutral_718.jpg,1,"SQUARE CIRCLE TRIANGLE

ou yv

OVAL RECTANGLE HEART
",neutral
neutral_719.jpg,/kaggle/input/musait/basket/neutral_719.jpg,1,"Shapes Name

Circle Triangle Square Rectangle Right Angle
Rombus Star Hexagon Cube

” WC Dae
",neutral
neutral_720.jpg,/kaggle/input/musait/basket/neutral_720.jpg,1,"SS
Ss HEADLINE
= | SS commer

Header

",neutral
neutral_721.jpg,/kaggle/input/musait/basket/neutral_721.jpg,0,,neutral
neutral_722.jpg,/kaggle/input/musait/basket/neutral_722.jpg,1,"AVOCADO
",neutral
neutral_723.jpg,/kaggle/input/musait/basket/neutral_723.jpg,1,"Shawn Garcia
Graphic Designer

",neutral
neutral_724.jpg,/kaggle/input/musait/basket/neutral_724.jpg,1,"S-D-B
Blockchain
— Simply explained —
",neutral
neutral_725.jpg,/kaggle/input/musait/basket/neutral_725.jpg,0,,neutral
neutral_726.jpg,/kaggle/input/musait/basket/neutral_726.jpg,0,,neutral
neutral_727.jpg,/kaggle/input/musait/basket/neutral_727.jpg,0,,neutral
neutral_728.jpg,/kaggle/input/musait/basket/neutral_728.jpg,1,"<OULD  e™
you f/,

RESIST =
THE RING? WAH
",neutral
neutral_729.jpg,/kaggle/input/musait/basket/neutral_729.jpg,0,,neutral
neutral_730.jpg,/kaggle/input/musait/basket/neutral_730.jpg,0,,neutral
neutral_731.jpg,/kaggle/input/musait/basket/neutral_731.jpg,1,"CIVILIZATION.
IN ANTARCTICA?
",neutral
neutral_732.jpg,/kaggle/input/musait/basket/neutral_732.jpg,1,"‘ rowTe

2 mmuTes suwores 0 nures

an
",neutral
neutral_733.jpg,/kaggle/input/musait/basket/neutral_733.jpg,1,"v

a 4 UTER
",neutral
neutral_734.jpg,/kaggle/input/musait/basket/neutral_734.jpg,0,,neutral
neutral_735.jpg,/kaggle/input/musait/basket/neutral_735.jpg,1,"DON'T EAT!

",neutral
neutral_736.jpg,/kaggle/input/musait/basket/neutral_736.jpg,0,,neutral
neutral_737.jpg,/kaggle/input/musait/basket/neutral_737.jpg,0,,neutral
neutral_738.jpg,/kaggle/input/musait/basket/neutral_738.jpg,1,"2018 2023

wo

",neutral
neutral_739.jpg,/kaggle/input/musait/basket/neutral_739.jpg,1,"Which wand should you choose?

What stratedy should you enploy to have
‘the steatest chance of winnind the duel?
",neutral
neutral_740.jpg,/kaggle/input/musait/basket/neutral_740.jpg,1,"| PAUSE THE VIDEO
ON THE FOLLOWING SCREEN.
TO EXAMINE YOUR CLUES
AND SOLVE THE RIDDLE

",neutral
neutral_741.jpg,/kaggle/input/musait/basket/neutral_741.jpg,0,,neutral
neutral_742.jpg,/kaggle/input/musait/basket/neutral_742.jpg,0,,neutral
neutral_743.jpg,/kaggle/input/musait/basket/neutral_743.jpg,0,,neutral
neutral_744.jpg,/kaggle/input/musait/basket/neutral_744.jpg,0,,neutral
neutral_745.jpg,/kaggle/input/musait/basket/neutral_745.jpg,0,,neutral
neutral_746.jpg,/kaggle/input/musait/basket/neutral_746.jpg,1,"BEFORE | AFTER

",neutral
neutral_747.jpg,/kaggle/input/musait/basket/neutral_747.jpg,1,"BINARY, PERMUTATION
AND COMMUNICATION
MATRICES

Year 12 General Maths
PREVIEW VIDEO

#,

es.

maffsguru.com
",neutral
neutral_748.jpg,/kaggle/input/musait/basket/neutral_748.jpg,1,"“== NORWAY
",neutral
neutral_749.jpg,/kaggle/input/musait/basket/neutral_749.jpg,1,"¥

&

THE ENTIRE
HISTORY

f
SPIDER-MAN
",neutral
neutral_750.jpg,/kaggle/input/musait/basket/neutral_750.jpg,1,"yg. TAROT
} » ay oy?
oS QwDle

",neutral
neutral_751.jpg,/kaggle/input/musait/basket/neutral_751.jpg,0,,neutral
neutral_752.jpg,/kaggle/input/musait/basket/neutral_752.jpg,1,"CAN YOU
SOLVE sx
PRISONER

E
",neutral
neutral_753.jpg,/kaggle/input/musait/basket/neutral_753.jpg,1,"QUESTIONS
NO ONE KNOWS

mers
",neutral
neutral_754.jpg,/kaggle/input/musait/basket/neutral_754.jpg,0,,neutral
neutral_755.jpg,/kaggle/input/musait/basket/neutral_755.jpg,1,"DEd

WELCOME TO

CNX

aVaVa 1 + - »y

 Neeesssegsveseiay
fas iiddaaddsaaas..s/ &
TAAL a

",neutral
neutral_756.jpg,/kaggle/input/musait/basket/neutral_756.jpg,1,"BLOAT H hfe
‘ al

IN YOUR BYE
",neutral
neutral_757.jpg,/kaggle/input/musait/basket/neutral_757.jpg,1,"WHAT eon
iJ «

~~ anew
ey a

CE

Dra
",neutral
neutral_758.jpg,/kaggle/input/musait/basket/neutral_758.jpg,1,"WHAT WOULD 2833
HAPPEN IF YOU | A
DIDNT DRINK WAVER?
",neutral
neutral_759.jpg,/kaggle/input/musait/basket/neutral_759.jpg,1,"« HOW THE FOOD YOU EAT | ™

= © @ 2 © 6.
moc ® a)

e AFFECTS YOUR BRAIN |
",neutral
neutral_760.jpg,/kaggle/input/musait/basket/neutral_760.jpg,0,,neutral
neutral_761.jpg,/kaggle/input/musait/basket/neutral_761.jpg,1,"(ie
HES

T
NES!

Res

Ss
ORK

0

yy
“=

",neutral
neutral_762.jpg,/kaggle/input/musait/basket/neutral_762.jpg,0,,neutral
neutral_763.jpg,/kaggle/input/musait/basket/neutral_763.jpg,1,"A BRIE(F) HISTORY OF

",neutral
neutral_764.jpg,/kaggle/input/musait/basket/neutral_764.jpg,1,"CAN YOU SOLVE THs
LOGIC PUZZLE?

",neutral
neutral_765.jpg,/kaggle/input/musait/basket/neutral_765.jpg,0,,neutral
neutral_766.jpg,/kaggle/input/musait/basket/neutral_766.jpg,1,"%

the benefits of
a bilingual brain
",neutral
neutral_767.jpg,/kaggle/input/musait/basket/neutral_767.jpg,1,"THE wo
BIRTHDAY | $1 ¢¢s 644""
CAKE |
RIDDLE

",neutral
neutral_768.jpg,/kaggle/input/musait/basket/neutral_768.jpg,1,"WHICH FAMILY IS FAKE?

",neutral
neutral_769.jpg,/kaggle/input/musait/basket/neutral_769.jpg,1,"Bounce Ball

Homemade Crazy Ball

‘ -__

‘PLUSt

Any ""Nee

",neutral
neutral_770.jpg,/kaggle/input/musait/basket/neutral_770.jpg,0,,neutral
neutral_771.jpg,/kaggle/input/musait/basket/neutral_771.jpg,1,"the art of the ad.

HUSTLE ~
",neutral
neutral_772.jpg,/kaggle/input/musait/basket/neutral_772.jpg,0,,neutral
neutral_773.jpg,/kaggle/input/musait/basket/neutral_773.jpg,1,"FROM THIS

| GLOWING

EYESQ

",neutral
neutral_774.jpg,/kaggle/input/musait/basket/neutral_774.jpg,0,,neutral
neutral_775.jpg,/kaggle/input/musait/basket/neutral_775.jpg,1,"How | Bind
a Text Block
",neutral
neutral_776.jpg,/kaggle/input/musait/basket/neutral_776.jpg,0,,neutral
neutral_777.jpg,/kaggle/input/musait/basket/neutral_777.jpg,1,"Boost Your Home's W orth!

RY) TOP a ee

: ; OVE .
J pact chnlor pete e

",neutral
neutral_778.jpg,/kaggle/input/musait/basket/neutral_778.jpg,0,,neutral
neutral_779.jpg,/kaggle/input/musait/basket/neutral_779.jpg,1,"“| ie a
DOWNSIZE <<
YOUR JEANS |
",neutral
neutral_780.jpg,/kaggle/input/musait/basket/neutral_780.jpg,0,,neutral
neutral_781.jpg,/kaggle/input/musait/basket/neutral_781.jpg,1,"How to Start

Best Path
FOr Beginnens:
",neutral
neutral_782.jpg,/kaggle/input/musait/basket/neutral_782.jpg,1,"e (4)

Python in 4 hours

Full Course
",neutral
neutral_783.jpg,/kaggle/input/musait/basket/neutral_783.jpg,1,"TUTORIAL

yeu uwille

GSI Ts

",neutral
neutral_784.jpg,/kaggle/input/musait/basket/neutral_784.jpg,1,"a ee

26 def check_db():

if not os. path. isfile(pre ames,
cr y

(""Sete

ite(""/edit"", methodse{""GET"",""*

if request.method == “POST s
book_id = request.forw{ i)
book_to_update = Book.query
book_to_update. rating = ""HOH
db. session. comelt()

return ect(

",neutral
neutral_785.jpg,/kaggle/input/musait/basket/neutral_785.jpg,1,"SHADER
ART CODING

void maintmage( out vec fragColor, in vec? fragCoord ) {
vec2 uv = (FragCoord * 2.0 - iResolution.xy) / iResol

Float d = Length(wv);

4 = sin(a);
4 = abs(d);

4 = smoothstep(0.0, 0.4, 4); o
fragcolor = vecs(d, 4, d, 1.9)

",neutral
neutral_786.jpg,/kaggle/input/musait/basket/neutral_786.jpg,0,,neutral
neutral_787.jpg,/kaggle/input/musait/basket/neutral_787.jpg,1,"K- Means.
; Clustering gs

fF,  Adiixas

Experience
",neutral
neutral_788.jpg,/kaggle/input/musait/basket/neutral_788.jpg,0,,neutral
neutral_789.jpg,/kaggle/input/musait/basket/neutral_789.jpg,1,"THE FUTURE OF
Artificial
Intelligence

",neutral
neutral_790.jpg,/kaggle/input/musait/basket/neutral_790.jpg,1,"edureka!

K MEANS
CLUSTERING
ALGORITHM

",neutral
neutral_791.jpg,/kaggle/input/musait/basket/neutral_791.jpg,1,"Dynamic Programming
Solve coding challenges!

i) :

",neutral
neutral_792.jpg,/kaggle/input/musait/basket/neutral_792.jpg,1,"veesse=*s"" HowTo Run
Pytorch Code
| In GPU Using
CUDA

",neutral
neutral_793.jpg,/kaggle/input/musait/basket/neutral_793.jpg,1,"; ED. .
y, ME OD
y NY
we a ¥

7

Haiard CS50

Full University Course

",neutral
neutral_794.jpg,/kaggle/input/musait/basket/neutral_794.jpg,0,,neutral
neutral_795.jpg,/kaggle/input/musait/basket/neutral_795.jpg,0,,neutral
neutral_796.jpg,/kaggle/input/musait/basket/neutral_796.jpg,0,,neutral
neutral_797.jpg,/kaggle/input/musait/basket/neutral_797.jpg,1,"LEARN
—yoPYTHON

IN1HOUR

",neutral
neutral_798.jpg,/kaggle/input/musait/basket/neutral_798.jpg,1,"‘SHOULD YOU

",neutral
neutral_799.jpg,/kaggle/input/musait/basket/neutral_799.jpg,0,,neutral
neutral_800.jpg,/kaggle/input/musait/basket/neutral_800.jpg,1,": seiner, TECH STREETS
A close up TALK WITH EPZ

THE PROGRAMMER |

",neutral
neutral_801.jpg,/kaggle/input/musait/basket/neutral_801.jpg,1,"©& PYTHON
@e

FULL COURSE
",neutral
neutral_802.jpg,/kaggle/input/musait/basket/neutral_802.jpg,1,"CODING
MUSIC

HACKER CHILLSTEP
",neutral
neutral_803.jpg,/kaggle/input/musait/basket/neutral_803.jpg,1,"FF ( % ‘

| [THERE MAY BEA

SOLUTION COMING
tS

lox
?
",neutral
neutral_804.jpg,/kaggle/input/musait/basket/neutral_804.jpg,0,,neutral
neutral_805.jpg,/kaggle/input/musait/basket/neutral_805.jpg,1,"he

WEEKS 2WEEKS 4 WEEKS
2
",neutral
neutral_806.jpg,/kaggle/input/musait/basket/neutral_806.jpg,1,"Chris
Lattner
#381
Lex
Fridman

",neutral
neutral_807.jpg,/kaggle/input/musait/basket/neutral_807.jpg,1,"Disa 0i

Noah’s Ark |
located?? ;
",neutral
neutral_808.jpg,/kaggle/input/musait/basket/neutral_808.jpg,1,"AS 1

20008sc 248
",neutral
neutral_809.jpg,/kaggle/input/musait/basket/neutral_809.jpg,0,,neutral
neutral_810.jpg,/kaggle/input/musait/basket/neutral_810.jpg,1,"THE ANCIENT
WORLD

in
",neutral
neutral_811.jpg,/kaggle/input/musait/basket/neutral_811.jpg,0,,neutral
neutral_812.jpg,/kaggle/input/musait/basket/neutral_812.jpg,1,"| | s x

Ii &p sal
_THE HISTORY OF

© MATHEMATICS -
",neutral
neutral_813.jpg,/kaggle/input/musait/basket/neutral_813.jpg,1,"Pe aS OF 7 a 2

e | N

MYTHOLOGY
",neutral
neutral_814.jpg,/kaggle/input/musait/basket/neutral_814.jpg,1,"Sleepiest. ar
Voice

Ever... gy

",neutral
neutral_815.jpg,/kaggle/input/musait/basket/neutral_815.jpg,0,,neutral
