filename,filepath,text-detected,gen-text,sentiment
negative_899.jpg,/kaggle/input/musait/dataset/basket/negative_899.jpg,1,,negative
negative_902.jpeg,/kaggle/input/musait/dataset/basket/negative_902.jpeg,1,,negative
negative_903.jpeg,/kaggle/input/musait/dataset/basket/negative_903.jpeg,1,,negative
negative_907.jpg,/kaggle/input/musait/dataset/basket/negative_907.jpg,1,,negative
neutral_001.jpeg,/kaggle/input/musait/dataset/basket/neutral_001.jpeg,1,,neutral
neutral_003.jpg,/kaggle/input/musait/dataset/basket/neutral_003.jpg,1,,neutral
neutral_004.jpg,/kaggle/input/musait/dataset/basket/neutral_004.jpg,0,a group of women sitting on the ground with children,neutral
neutral_005.jpg,/kaggle/input/musait/dataset/basket/neutral_005.jpg,1,,neutral
neutral_006.jpeg,/kaggle/input/musait/dataset/basket/neutral_006.jpeg,1,,neutral
neutral_008.jpg,/kaggle/input/musait/dataset/basket/neutral_008.jpg,1,,neutral
neutral_011.jpg,/kaggle/input/musait/dataset/basket/neutral_011.jpg,1,,neutral
neutral_013.jpg,/kaggle/input/musait/dataset/basket/neutral_013.jpg,0,a group of people on a boat with a man carrying a child,neutral
neutral_014.jpg,/kaggle/input/musait/dataset/basket/neutral_014.jpg,1,,neutral
neutral_016.jpeg,/kaggle/input/musait/dataset/basket/neutral_016.jpeg,1,,neutral
neutral_017.jpg,/kaggle/input/musait/dataset/basket/neutral_017.jpg,1,,neutral
neutral_019.jpg,/kaggle/input/musait/dataset/basket/neutral_019.jpg,0,the acura is a white car with a black background,neutral
neutral_021.jpeg,/kaggle/input/musait/dataset/basket/neutral_021.jpeg,1,,neutral
neutral_022.jpg,/kaggle/input/musait/dataset/basket/neutral_022.jpg,1,,neutral
neutral_024.jpg,/kaggle/input/musait/dataset/basket/neutral_024.jpg,1,,neutral
neutral_026.jpeg,/kaggle/input/musait/dataset/basket/neutral_026.jpeg,1,,neutral
neutral_028.jpg,/kaggle/input/musait/dataset/basket/neutral_028.jpg,0,the white acura is parked in front of a building,neutral
neutral_029.jpg,/kaggle/input/musait/dataset/basket/neutral_029.jpg,0,the 2010 acura is shown in this photo,neutral
neutral_031.jpeg,/kaggle/input/musait/dataset/basket/neutral_031.jpeg,1,,neutral
neutral_033.jpg,/kaggle/input/musait/dataset/basket/neutral_033.jpg,0,a yellow hummer truck parked in front of a building,neutral
neutral_034.jpg,/kaggle/input/musait/dataset/basket/neutral_034.jpg,1,,neutral
neutral_036.jpeg,/kaggle/input/musait/dataset/basket/neutral_036.jpeg,1,,neutral
neutral_037.jpg,/kaggle/input/musait/dataset/basket/neutral_037.jpg,1,,neutral
neutral_038.jpg,/kaggle/input/musait/dataset/basket/neutral_038.jpg,0,the acura is parked on the side of the road,neutral
neutral_039.jpg,/kaggle/input/musait/dataset/basket/neutral_039.jpg,0,a large airplane parked next to a control tower,neutral
neutral_041.jpeg,/kaggle/input/musait/dataset/basket/neutral_041.jpeg,1,,neutral
neutral_043.jpg,/kaggle/input/musait/dataset/basket/neutral_043.jpg,1,,neutral
neutral_044.jpg,/kaggle/input/musait/dataset/basket/neutral_044.jpg,0,a military plane flying in the sky with a large propeller,neutral
neutral_045.jpg,/kaggle/input/musait/dataset/basket/neutral_045.jpg,1,,neutral
neutral_046.jpg,/kaggle/input/musait/dataset/basket/neutral_046.jpg,1,,neutral
neutral_047.png,/kaggle/input/musait/dataset/basket/neutral_047.png,1,,neutral
neutral_049.jpg,/kaggle/input/musait/dataset/basket/neutral_049.jpg,0,a large white airplane on the runway,neutral
neutral_051.jpeg,/kaggle/input/musait/dataset/basket/neutral_051.jpeg,1,,neutral
neutral_053.jpeg,/kaggle/input/musait/dataset/basket/neutral_053.jpeg,1,,neutral
neutral_054.jpg,/kaggle/input/musait/dataset/basket/neutral_054.jpg,1,,neutral
neutral_055.jpeg,/kaggle/input/musait/dataset/basket/neutral_055.jpeg,1,,neutral
neutral_057.jpg,/kaggle/input/musait/dataset/basket/neutral_057.jpg,0,a man sitting on the ground next to a mountain,neutral
neutral_058.jpg,/kaggle/input/musait/dataset/basket/neutral_058.jpg,1,,neutral
neutral_059.jpg,/kaggle/input/musait/dataset/basket/neutral_059.jpg,1,,neutral
neutral_060.jpeg,/kaggle/input/musait/dataset/basket/neutral_060.jpeg,1,,neutral
neutral_062.png,/kaggle/input/musait/dataset/basket/neutral_062.png,1,,neutral
neutral_063.jpg,/kaggle/input/musait/dataset/basket/neutral_063.jpg,1,,neutral
neutral_065.jpeg,/kaggle/input/musait/dataset/basket/neutral_065.jpeg,1,,neutral
neutral_066.jpg,/kaggle/input/musait/dataset/basket/neutral_066.jpg,1,,neutral
neutral_067.jpeg,/kaggle/input/musait/dataset/basket/neutral_067.jpeg,1,,neutral
neutral_068.jpg,/kaggle/input/musait/dataset/basket/neutral_068.jpg,0,the blue bmw m235i sedan is parked on the road,neutral
neutral_069.jpeg,/kaggle/input/musait/dataset/basket/neutral_069.jpeg,1,,neutral
neutral_071.png,/kaggle/input/musait/dataset/basket/neutral_071.png,1,,neutral
neutral_072.jpg,/kaggle/input/musait/dataset/basket/neutral_072.jpg,0,a canoe sits on the shore of a lake,neutral
neutral_073.jpg,/kaggle/input/musait/dataset/basket/neutral_073.jpg,0,a tiger standing on a rock in front of a large rock wall,neutral
neutral_074.jpg,/kaggle/input/musait/dataset/basket/neutral_074.jpg,1,,neutral
neutral_075.jpeg,/kaggle/input/musait/dataset/basket/neutral_075.jpeg,1,,neutral
neutral_076.jpg,/kaggle/input/musait/dataset/basket/neutral_076.jpg,0,a highway with trucks and cars on it,neutral
neutral_077.png,/kaggle/input/musait/dataset/basket/neutral_077.png,1,,neutral
neutral_079.jpeg,/kaggle/input/musait/dataset/basket/neutral_079.jpeg,1,,neutral
neutral_080.jpg,/kaggle/input/musait/dataset/basket/neutral_080.jpg,1,,neutral
neutral_082.jpeg,/kaggle/input/musait/dataset/basket/neutral_082.jpeg,1,,neutral
neutral_083.jpeg,/kaggle/input/musait/dataset/basket/neutral_083.jpeg,1,,neutral
neutral_084.jpg,/kaggle/input/musait/dataset/basket/neutral_084.jpg,1,,neutral
neutral_085.jpg,/kaggle/input/musait/dataset/basket/neutral_085.jpg,0,a man walking down the road with his dog,neutral
neutral_087.jpeg,/kaggle/input/musait/dataset/basket/neutral_087.jpeg,1,,neutral
neutral_090.png,/kaggle/input/musait/dataset/basket/neutral_090.png,1,,neutral
neutral_091.jpeg,/kaggle/input/musait/dataset/basket/neutral_091.jpeg,1,,neutral
neutral_092.jpg,/kaggle/input/musait/dataset/basket/neutral_092.jpg,0,a fox is sitting on the edge of a glass window,neutral
neutral_094.jpeg,/kaggle/input/musait/dataset/basket/neutral_094.jpeg,1,,neutral
neutral_095.jpeg,/kaggle/input/musait/dataset/basket/neutral_095.jpeg,1,,neutral
neutral_096.jpg,/kaggle/input/musait/dataset/basket/neutral_096.jpg,1,,neutral
neutral_097.jpeg,/kaggle/input/musait/dataset/basket/neutral_097.jpeg,0,a speed boat traveling on the water,neutral
neutral_099.jpeg,/kaggle/input/musait/dataset/basket/neutral_099.jpeg,1,,neutral
neutral_101.jpeg,/kaggle/input/musait/dataset/basket/neutral_101.jpeg,0,"the cover of the book, the ocean and the sky",neutral
neutral_102.png,/kaggle/input/musait/dataset/basket/neutral_102.png,1,,neutral
neutral_103.jpeg,/kaggle/input/musait/dataset/basket/neutral_103.jpeg,1,,neutral
neutral_104.jpeg,/kaggle/input/musait/dataset/basket/neutral_104.jpeg,1,,neutral
neutral_105.jpeg,/kaggle/input/musait/dataset/basket/neutral_105.jpeg,0,a man sitting by a waterfall,neutral
neutral_107.jpeg,/kaggle/input/musait/dataset/basket/neutral_107.jpeg,1,,neutral
neutral_108.jpg,/kaggle/input/musait/dataset/basket/neutral_108.jpg,1,,neutral
neutral_109.jpeg,/kaggle/input/musait/dataset/basket/neutral_109.jpeg,1,,neutral
neutral_111.jpeg,/kaggle/input/musait/dataset/basket/neutral_111.jpeg,1,,neutral
neutral_115.jpeg,/kaggle/input/musait/dataset/basket/neutral_115.jpeg,1,,neutral
neutral_116.jpeg,/kaggle/input/musait/dataset/basket/neutral_116.jpeg,1,,neutral
neutral_117.jpeg,/kaggle/input/musait/dataset/basket/neutral_117.jpeg,0,a man with glasses and a shirt is looking at the camera,neutral
neutral_119.jpeg,/kaggle/input/musait/dataset/basket/neutral_119.jpeg,1,,neutral
neutral_121.jpeg,/kaggle/input/musait/dataset/basket/neutral_121.jpeg,0,woman typing on laptop at desk,neutral
neutral_122.jpg,/kaggle/input/musait/dataset/basket/neutral_122.jpg,1,,neutral
neutral_123.jpeg,/kaggle/input/musait/dataset/basket/neutral_123.jpeg,1,,neutral
neutral_124.png,/kaggle/input/musait/dataset/basket/neutral_124.png,1,,neutral
neutral_127.jpeg,/kaggle/input/musait/dataset/basket/neutral_127.jpeg,1,,neutral
neutral_129.jpeg,/kaggle/input/musait/dataset/basket/neutral_129.jpeg,0,a man sitting at a desk with papers and a pen,neutral
neutral_130.jpeg,/kaggle/input/musait/dataset/basket/neutral_130.jpeg,1,,neutral
neutral_131.jpeg,/kaggle/input/musait/dataset/basket/neutral_131.jpeg,0,a ladder leading to a cloud with a ladder on top,neutral
neutral_132.jpg,/kaggle/input/musait/dataset/basket/neutral_132.jpg,1,,neutral
neutral_134.jpg,/kaggle/input/musait/dataset/basket/neutral_134.jpg,1,,neutral
neutral_137.png,/kaggle/input/musait/dataset/basket/neutral_137.png,1,,neutral
neutral_140.jpeg,/kaggle/input/musait/dataset/basket/neutral_140.jpeg,1,,neutral
neutral_141.jpg,/kaggle/input/musait/dataset/basket/neutral_141.jpg,1,,neutral
neutral_142.jpg,/kaggle/input/musait/dataset/basket/neutral_142.jpg,0,a group of people standing on a beach,neutral
neutral_144.jpg,/kaggle/input/musait/dataset/basket/neutral_144.jpg,0,a group of people sitting on the ground with their bags,neutral
neutral_146.png,/kaggle/input/musait/dataset/basket/neutral_146.png,1,,neutral
neutral_148.jpg,/kaggle/input/musait/dataset/basket/neutral_148.jpg,1,,neutral
neutral_149.jpeg,/kaggle/input/musait/dataset/basket/neutral_149.jpeg,1,,neutral
neutral_150.jpg,/kaggle/input/musait/dataset/basket/neutral_150.jpg,1,,neutral
neutral_153.jpeg,/kaggle/input/musait/dataset/basket/neutral_153.jpeg,1,,neutral
neutral_154.png,/kaggle/input/musait/dataset/basket/neutral_154.png,1,,neutral
neutral_156.jpeg,/kaggle/input/musait/dataset/basket/neutral_156.jpeg,1,,neutral
neutral_157.jpeg,/kaggle/input/musait/dataset/basket/neutral_157.jpeg,0,a hand reaching for a magnifying glass in a trash can,neutral
neutral_160.jpg,/kaggle/input/musait/dataset/basket/neutral_160.jpg,1,,neutral
neutral_162.jpeg,/kaggle/input/musait/dataset/basket/neutral_162.jpeg,0,the bird nest is lit up at night,neutral
neutral_164.png,/kaggle/input/musait/dataset/basket/neutral_164.png,0,three iphones with different text messages on them,neutral
neutral_166.jpeg,/kaggle/input/musait/dataset/basket/neutral_166.jpeg,1,,neutral
neutral_168.jpg,/kaggle/input/musait/dataset/basket/neutral_168.jpg,1,,neutral
neutral_170.png,/kaggle/input/musait/dataset/basket/neutral_170.png,1,,neutral
neutral_171.jpeg,/kaggle/input/musait/dataset/basket/neutral_171.jpeg,1,,neutral
neutral_176.png,/kaggle/input/musait/dataset/basket/neutral_176.png,1,,neutral
neutral_177.jpeg,/kaggle/input/musait/dataset/basket/neutral_177.jpeg,1,,neutral
neutral_181.png,/kaggle/input/musait/dataset/basket/neutral_181.png,1,,neutral
neutral_182.jpeg,/kaggle/input/musait/dataset/basket/neutral_182.jpeg,1,,neutral
neutral_183.jpg,/kaggle/input/musait/dataset/basket/neutral_183.jpg,1,,neutral
neutral_184.jpg,/kaggle/input/musait/dataset/basket/neutral_184.jpg,1,,neutral
neutral_185.png,/kaggle/input/musait/dataset/basket/neutral_185.png,1,,neutral
neutral_187.jpeg,/kaggle/input/musait/dataset/basket/neutral_187.jpeg,1,,neutral
neutral_188.jpg,/kaggle/input/musait/dataset/basket/neutral_188.jpg,1,,neutral
neutral_191.png,/kaggle/input/musait/dataset/basket/neutral_191.png,1,,neutral
neutral_192.jpeg,/kaggle/input/musait/dataset/basket/neutral_192.jpeg,1,,neutral
neutral_193.jpg,/kaggle/input/musait/dataset/basket/neutral_193.jpg,1,,neutral
neutral_194.png,/kaggle/input/musait/dataset/basket/neutral_194.png,1,,neutral
neutral_197.jpeg,/kaggle/input/musait/dataset/basket/neutral_197.jpeg,1,,neutral
neutral_198.jpg,/kaggle/input/musait/dataset/basket/neutral_198.jpg,1,,neutral
neutral_199.jpg,/kaggle/input/musait/dataset/basket/neutral_199.jpg,1,,neutral
neutral_200.png,/kaggle/input/musait/dataset/basket/neutral_200.png,1,,neutral
neutral_201.jpeg,/kaggle/input/musait/dataset/basket/neutral_201.jpeg,1,,neutral
neutral_202.jpg,/kaggle/input/musait/dataset/basket/neutral_202.jpg,1,,neutral
neutral_204.png,/kaggle/input/musait/dataset/basket/neutral_204.png,1,,neutral
neutral_205.jpeg,/kaggle/input/musait/dataset/basket/neutral_205.jpeg,1,,neutral
neutral_207.jpg,/kaggle/input/musait/dataset/basket/neutral_207.jpg,1,,neutral
neutral_209.png,/kaggle/input/musait/dataset/basket/neutral_209.png,1,,neutral
neutral_211.jpeg,/kaggle/input/musait/dataset/basket/neutral_211.jpeg,1,,neutral
neutral_213.jpg,/kaggle/input/musait/dataset/basket/neutral_213.jpg,1,,neutral
neutral_215.png,/kaggle/input/musait/dataset/basket/neutral_215.png,1,,neutral
neutral_217.jpeg,/kaggle/input/musait/dataset/basket/neutral_217.jpeg,1,,neutral
neutral_219.jpg,/kaggle/input/musait/dataset/basket/neutral_219.jpg,1,,neutral
neutral_221.png,/kaggle/input/musait/dataset/basket/neutral_221.png,1,,neutral
neutral_223.jpeg,/kaggle/input/musait/dataset/basket/neutral_223.jpeg,1,,neutral
neutral_224.jpg,/kaggle/input/musait/dataset/basket/neutral_224.jpg,1,,neutral
neutral_226.png,/kaggle/input/musait/dataset/basket/neutral_226.png,1,,neutral
neutral_228.jpeg,/kaggle/input/musait/dataset/basket/neutral_228.jpeg,1,,neutral
neutral_230.jpg,/kaggle/input/musait/dataset/basket/neutral_230.jpg,1,,neutral
neutral_232.png,/kaggle/input/musait/dataset/basket/neutral_232.png,1,,neutral
neutral_234.jpeg,/kaggle/input/musait/dataset/basket/neutral_234.jpeg,1,,neutral
neutral_236.jpg,/kaggle/input/musait/dataset/basket/neutral_236.jpg,1,,neutral
neutral_237.png,/kaggle/input/musait/dataset/basket/neutral_237.png,1,,neutral
neutral_239.jpeg,/kaggle/input/musait/dataset/basket/neutral_239.jpeg,1,,neutral
neutral_242.jpg,/kaggle/input/musait/dataset/basket/neutral_242.jpg,1,,neutral
neutral_243.png,/kaggle/input/musait/dataset/basket/neutral_243.png,1,,neutral
neutral_246.jpeg,/kaggle/input/musait/dataset/basket/neutral_246.jpeg,1,,neutral
neutral_247.jpg,/kaggle/input/musait/dataset/basket/neutral_247.jpg,1,,neutral
neutral_249.jpeg,/kaggle/input/musait/dataset/basket/neutral_249.jpeg,1,,neutral
neutral_251.jpg,/kaggle/input/musait/dataset/basket/neutral_251.jpg,1,,neutral
neutral_253.jpeg,/kaggle/input/musait/dataset/basket/neutral_253.jpeg,1,,neutral
neutral_254.jpg,/kaggle/input/musait/dataset/basket/neutral_254.jpg,1,,neutral
neutral_257.jpeg,/kaggle/input/musait/dataset/basket/neutral_257.jpeg,1,,neutral
neutral_258.jpg,/kaggle/input/musait/dataset/basket/neutral_258.jpg,1,,neutral
neutral_260.jpeg,/kaggle/input/musait/dataset/basket/neutral_260.jpeg,1,,neutral
neutral_261.jpg,/kaggle/input/musait/dataset/basket/neutral_261.jpg,1,,neutral
neutral_263.jpeg,/kaggle/input/musait/dataset/basket/neutral_263.jpeg,1,,neutral
neutral_264.jpg,/kaggle/input/musait/dataset/basket/neutral_264.jpg,1,,neutral
neutral_266.jpeg,/kaggle/input/musait/dataset/basket/neutral_266.jpeg,1,,neutral
neutral_268.jpg,/kaggle/input/musait/dataset/basket/neutral_268.jpg,1,,neutral
neutral_272.jpg,/kaggle/input/musait/dataset/basket/neutral_272.jpg,1,,neutral
neutral_273.jpeg,/kaggle/input/musait/dataset/basket/neutral_273.jpeg,1,,neutral
neutral_276.jpg,/kaggle/input/musait/dataset/basket/neutral_276.jpg,1,,neutral
neutral_278.jpeg,/kaggle/input/musait/dataset/basket/neutral_278.jpeg,1,,neutral
neutral_280.jpg,/kaggle/input/musait/dataset/basket/neutral_280.jpg,1,,neutral
neutral_281.jpeg,/kaggle/input/musait/dataset/basket/neutral_281.jpeg,1,,neutral
neutral_284.jpg,/kaggle/input/musait/dataset/basket/neutral_284.jpg,1,,neutral
neutral_286.jpeg,/kaggle/input/musait/dataset/basket/neutral_286.jpeg,1,,neutral
neutral_288.jpg,/kaggle/input/musait/dataset/basket/neutral_288.jpg,1,,neutral
neutral_290.jpeg,/kaggle/input/musait/dataset/basket/neutral_290.jpeg,1,,neutral
neutral_291.jpg,/kaggle/input/musait/dataset/basket/neutral_291.jpg,1,,neutral
neutral_293.jpeg,/kaggle/input/musait/dataset/basket/neutral_293.jpeg,1,,neutral
neutral_296.jpg,/kaggle/input/musait/dataset/basket/neutral_296.jpg,1,,neutral
neutral_298.jpeg,/kaggle/input/musait/dataset/basket/neutral_298.jpeg,1,,neutral
neutral_300.jpg,/kaggle/input/musait/dataset/basket/neutral_300.jpg,1,,neutral
neutral_302.jpeg,/kaggle/input/musait/dataset/basket/neutral_302.jpeg,1,,neutral
neutral_304.jpg,/kaggle/input/musait/dataset/basket/neutral_304.jpg,1,,neutral
neutral_306.jpeg,/kaggle/input/musait/dataset/basket/neutral_306.jpeg,1,,neutral
neutral_307.jpg,/kaggle/input/musait/dataset/basket/neutral_307.jpg,1,,neutral
neutral_310.jpeg,/kaggle/input/musait/dataset/basket/neutral_310.jpeg,1,,neutral
neutral_311.jpg,/kaggle/input/musait/dataset/basket/neutral_311.jpg,1,,neutral
neutral_313.jpeg,/kaggle/input/musait/dataset/basket/neutral_313.jpeg,1,,neutral
neutral_316.jpg,/kaggle/input/musait/dataset/basket/neutral_316.jpg,1,,neutral
neutral_318.jpeg,/kaggle/input/musait/dataset/basket/neutral_318.jpeg,1,,neutral
neutral_320.jpg,/kaggle/input/musait/dataset/basket/neutral_320.jpg,1,,neutral
neutral_321.jpeg,/kaggle/input/musait/dataset/basket/neutral_321.jpeg,1,,neutral
neutral_323.jpg,/kaggle/input/musait/dataset/basket/neutral_323.jpg,1,,neutral
neutral_325.jpeg,/kaggle/input/musait/dataset/basket/neutral_325.jpeg,1,,neutral
neutral_327.jpg,/kaggle/input/musait/dataset/basket/neutral_327.jpg,1,,neutral
neutral_328.jpeg,/kaggle/input/musait/dataset/basket/neutral_328.jpeg,1,,neutral
neutral_331.jpg,/kaggle/input/musait/dataset/basket/neutral_331.jpg,1,,neutral
neutral_332.jpeg,/kaggle/input/musait/dataset/basket/neutral_332.jpeg,1,,neutral
neutral_334.jpg,/kaggle/input/musait/dataset/basket/neutral_334.jpg,1,,neutral
neutral_336.jpeg,/kaggle/input/musait/dataset/basket/neutral_336.jpeg,1,,neutral
neutral_338.jpg,/kaggle/input/musait/dataset/basket/neutral_338.jpg,1,,neutral
neutral_340.jpeg,/kaggle/input/musait/dataset/basket/neutral_340.jpeg,1,,neutral
neutral_342.jpg,/kaggle/input/musait/dataset/basket/neutral_342.jpg,1,,neutral
neutral_343.jpeg,/kaggle/input/musait/dataset/basket/neutral_343.jpeg,1,,neutral
neutral_345.jpg,/kaggle/input/musait/dataset/basket/neutral_345.jpg,1,,neutral
neutral_347.jpeg,/kaggle/input/musait/dataset/basket/neutral_347.jpeg,1,,neutral
neutral_350.jpg,/kaggle/input/musait/dataset/basket/neutral_350.jpg,1,,neutral
neutral_351.jpeg,/kaggle/input/musait/dataset/basket/neutral_351.jpeg,1,,neutral
neutral_354.jpg,/kaggle/input/musait/dataset/basket/neutral_354.jpg,1,,neutral
neutral_355.jpeg,/kaggle/input/musait/dataset/basket/neutral_355.jpeg,1,,neutral
neutral_358.jpg,/kaggle/input/musait/dataset/basket/neutral_358.jpg,1,,neutral
neutral_360.jpeg,/kaggle/input/musait/dataset/basket/neutral_360.jpeg,1,,neutral
neutral_361.jpg,/kaggle/input/musait/dataset/basket/neutral_361.jpg,1,,neutral
neutral_364.jpeg,/kaggle/input/musait/dataset/basket/neutral_364.jpeg,1,,neutral
neutral_366.jpg,/kaggle/input/musait/dataset/basket/neutral_366.jpg,1,,neutral
neutral_368.jpeg,/kaggle/input/musait/dataset/basket/neutral_368.jpeg,1,,neutral
neutral_370.jpg,/kaggle/input/musait/dataset/basket/neutral_370.jpg,1,,neutral
neutral_371.jpeg,/kaggle/input/musait/dataset/basket/neutral_371.jpeg,1,,neutral
neutral_373.jpg,/kaggle/input/musait/dataset/basket/neutral_373.jpg,1,,neutral
neutral_375.jpeg,/kaggle/input/musait/dataset/basket/neutral_375.jpeg,1,,neutral
neutral_376.jpg,/kaggle/input/musait/dataset/basket/neutral_376.jpg,1,,neutral
neutral_379.jpeg,/kaggle/input/musait/dataset/basket/neutral_379.jpeg,1,,neutral
neutral_381.jpg,/kaggle/input/musait/dataset/basket/neutral_381.jpg,1,,neutral
neutral_383.jpeg,/kaggle/input/musait/dataset/basket/neutral_383.jpeg,1,,neutral
neutral_384.jpg,/kaggle/input/musait/dataset/basket/neutral_384.jpg,1,,neutral
neutral_387.jpeg,/kaggle/input/musait/dataset/basket/neutral_387.jpeg,1,,neutral
neutral_389.jpg,/kaggle/input/musait/dataset/basket/neutral_389.jpg,1,,neutral
neutral_391.jpeg,/kaggle/input/musait/dataset/basket/neutral_391.jpeg,1,,neutral
neutral_393.jpg,/kaggle/input/musait/dataset/basket/neutral_393.jpg,1,,neutral
neutral_395.jpeg,/kaggle/input/musait/dataset/basket/neutral_395.jpeg,1,,neutral
neutral_397.jpg,/kaggle/input/musait/dataset/basket/neutral_397.jpg,1,,neutral
neutral_399.jpeg,/kaggle/input/musait/dataset/basket/neutral_399.jpeg,1,,neutral
neutral_401.jpg,/kaggle/input/musait/dataset/basket/neutral_401.jpg,1,,neutral
neutral_402.jpeg,/kaggle/input/musait/dataset/basket/neutral_402.jpeg,0,a fountain pen and a notebook,neutral
neutral_404.jpg,/kaggle/input/musait/dataset/basket/neutral_404.jpg,1,,neutral
neutral_407.jpeg,/kaggle/input/musait/dataset/basket/neutral_407.jpeg,1,,neutral
neutral_408.jpg,/kaggle/input/musait/dataset/basket/neutral_408.jpg,1,,neutral
neutral_410.jpeg,/kaggle/input/musait/dataset/basket/neutral_410.jpeg,1,,neutral
neutral_413.jpg,/kaggle/input/musait/dataset/basket/neutral_413.jpg,1,,neutral
neutral_414.jpeg,/kaggle/input/musait/dataset/basket/neutral_414.jpeg,1,,neutral
neutral_416.jpg,/kaggle/input/musait/dataset/basket/neutral_416.jpg,1,,neutral
neutral_418.jpeg,/kaggle/input/musait/dataset/basket/neutral_418.jpeg,1,,neutral
neutral_421.jpg,/kaggle/input/musait/dataset/basket/neutral_421.jpg,1,,neutral
neutral_422.jpeg,/kaggle/input/musait/dataset/basket/neutral_422.jpeg,1,,neutral
neutral_425.jpg,/kaggle/input/musait/dataset/basket/neutral_425.jpg,1,,neutral
neutral_426.jpeg,/kaggle/input/musait/dataset/basket/neutral_426.jpeg,1,,neutral
neutral_427.jpg,/kaggle/input/musait/dataset/basket/neutral_427.jpg,1,,neutral
neutral_430.jpeg,/kaggle/input/musait/dataset/basket/neutral_430.jpeg,1,,neutral
neutral_431.jpg,/kaggle/input/musait/dataset/basket/neutral_431.jpg,1,,neutral
neutral_434.jpeg,/kaggle/input/musait/dataset/basket/neutral_434.jpeg,1,,neutral
neutral_436.jpg,/kaggle/input/musait/dataset/basket/neutral_436.jpg,1,,neutral
neutral_437.jpeg,/kaggle/input/musait/dataset/basket/neutral_437.jpeg,1,,neutral
neutral_439.jpg,/kaggle/input/musait/dataset/basket/neutral_439.jpg,1,,neutral
neutral_440.jpeg,/kaggle/input/musait/dataset/basket/neutral_440.jpeg,1,,neutral
neutral_442.jpg,/kaggle/input/musait/dataset/basket/neutral_442.jpg,1,,neutral
neutral_445.jpeg,/kaggle/input/musait/dataset/basket/neutral_445.jpeg,1,,neutral
neutral_446.jpg,/kaggle/input/musait/dataset/basket/neutral_446.jpg,1,,neutral
neutral_448.jpeg,/kaggle/input/musait/dataset/basket/neutral_448.jpeg,1,,neutral
neutral_449.jpg,/kaggle/input/musait/dataset/basket/neutral_449.jpg,1,,neutral
neutral_451.jpeg,/kaggle/input/musait/dataset/basket/neutral_451.jpeg,1,,neutral
neutral_453.jpg,/kaggle/input/musait/dataset/basket/neutral_453.jpg,1,,neutral
neutral_456.jpeg,/kaggle/input/musait/dataset/basket/neutral_456.jpeg,1,,neutral
neutral_457.jpg,/kaggle/input/musait/dataset/basket/neutral_457.jpg,1,,neutral
neutral_458.jpeg,/kaggle/input/musait/dataset/basket/neutral_458.jpeg,1,,neutral
neutral_462.jpeg,/kaggle/input/musait/dataset/basket/neutral_462.jpeg,1,,neutral
neutral_464.jpg,/kaggle/input/musait/dataset/basket/neutral_464.jpg,1,,neutral
neutral_466.jpeg,/kaggle/input/musait/dataset/basket/neutral_466.jpeg,1,,neutral
neutral_467.jpg,/kaggle/input/musait/dataset/basket/neutral_467.jpg,1,,neutral
neutral_469.jpeg,/kaggle/input/musait/dataset/basket/neutral_469.jpeg,1,,neutral
neutral_472.jpg,/kaggle/input/musait/dataset/basket/neutral_472.jpg,1,,neutral
neutral_473.jpeg,/kaggle/input/musait/dataset/basket/neutral_473.jpeg,1,,neutral
neutral_476.jpg,/kaggle/input/musait/dataset/basket/neutral_476.jpg,1,,neutral
neutral_477.jpeg,/kaggle/input/musait/dataset/basket/neutral_477.jpeg,1,,neutral
neutral_479.jpg,/kaggle/input/musait/dataset/basket/neutral_479.jpg,1,,neutral
neutral_481.jpeg,/kaggle/input/musait/dataset/basket/neutral_481.jpeg,1,,neutral
neutral_483.jpg,/kaggle/input/musait/dataset/basket/neutral_483.jpg,1,,neutral
neutral_485.jpeg,/kaggle/input/musait/dataset/basket/neutral_485.jpeg,1,,neutral
neutral_488.jpg,/kaggle/input/musait/dataset/basket/neutral_488.jpg,1,,neutral
neutral_490.jpeg,/kaggle/input/musait/dataset/basket/neutral_490.jpeg,1,,neutral
neutral_492.jpg,/kaggle/input/musait/dataset/basket/neutral_492.jpg,1,,neutral
neutral_494.jpeg,/kaggle/input/musait/dataset/basket/neutral_494.jpeg,1,,neutral
neutral_495.jpg,/kaggle/input/musait/dataset/basket/neutral_495.jpg,1,,neutral
neutral_497.jpeg,/kaggle/input/musait/dataset/basket/neutral_497.jpeg,1,,neutral
neutral_498.jpg,/kaggle/input/musait/dataset/basket/neutral_498.jpg,1,,neutral
neutral_501.jpeg,/kaggle/input/musait/dataset/basket/neutral_501.jpeg,1,,neutral
neutral_503.jpg,/kaggle/input/musait/dataset/basket/neutral_503.jpg,1,,neutral
neutral_504.jpeg,/kaggle/input/musait/dataset/basket/neutral_504.jpeg,1,,neutral
neutral_507.jpg,/kaggle/input/musait/dataset/basket/neutral_507.jpg,1,,neutral
neutral_509.jpeg,/kaggle/input/musait/dataset/basket/neutral_509.jpeg,1,,neutral
neutral_510.jpg,/kaggle/input/musait/dataset/basket/neutral_510.jpg,1,,neutral
neutral_512.jpeg,/kaggle/input/musait/dataset/basket/neutral_512.jpeg,1,,neutral
neutral_514.jpg,/kaggle/input/musait/dataset/basket/neutral_514.jpg,0,a computer screen showing a code editor,neutral
