filename,filepath,img_height,img_width,text_detected,ocr,coordinates,text_height,text_width,sentiment
22607.jpg,/kaggle/input/mvsamultiple/MVSA/data/22607.jpg,1024,576,True,momma,"[{'x': 232, 'y': 731}, {'x': 342, 'y': 731}, {'x': 342, 'y': 751}, {'x': 232, 'y': 751}]",20,110,positive
22608.jpg,/kaggle/input/mvsamultiple/MVSA/data/22608.jpg,707,600,False,,[],0,0,positive
22609.jpg,/kaggle/input/mvsamultiple/MVSA/data/22609.jpg,800,600,True,"NET W
SMUCKER'S
Uncrustables
JAM SANDWICH
PEANUT BUTTER & STRAWBERRY
SOFT BREAD
OZ (580","[{'x': 4, 'y': 123}, {'x': 543, 'y': 123}, {'x': 543, 'y': 606}, {'x': 4, 'y': 606}]",483,539,positive
22611.jpg,/kaggle/input/mvsamultiple/MVSA/data/22611.jpg,751,599,True,"16
AP Photo/Eduardo Verdugo
bwid
87","[{'x': 15, 'y': 98}, {'x': 519, 'y': 98}, {'x': 519, 'y': 750}, {'x': 15, 'y': 750}]",652,504,positive
22612.jpg,/kaggle/input/mvsamultiple/MVSA/data/22612.jpg,1024,576,True,"11:14
←
BOO BOO
Google
https://maps.google.com/maps?
q=35.746511999999996,-39.462
891
North Atlantic Ocean
North Atlantic Ocean
Send SMS to (647) 981-8565
O","[{'x': 26, 'y': 13}, {'x': 562, 'y': 13}, {'x': 562, 'y': 922}, {'x': 26, 'y': 922}]",909,536,neutral
22613.jpg,/kaggle/input/mvsamultiple/MVSA/data/22613.jpg,386,600,True,"TRUMP
2016","[{'x': 241, 'y': 140}, {'x': 560, 'y': 140}, {'x': 560, 'y': 269}, {'x': 241, 'y': 269}]",129,319,negative
22614.jpg,/kaggle/input/mvsamultiple/MVSA/data/22614.jpg,450,600,False,,[],0,0,positive
22615.jpg,/kaggle/input/mvsamultiple/MVSA/data/22615.jpg,570,599,True,"adidas
STAN SMITH
Indorsed by
adidas
STAN SMITH
Endorsed","[{'x': 121, 'y': 123}, {'x': 436, 'y': 123}, {'x': 436, 'y': 170}, {'x': 121, 'y': 170}]",47,315,positive
22616.jpg,/kaggle/input/mvsamultiple/MVSA/data/22616.jpg,450,600,True,NGER,"[{'x': 3, 'y': 290}, {'x': 186, 'y': 290}, {'x': 186, 'y': 395}, {'x': 3, 'y': 395}]",105,183,neutral
22617.jpg,/kaggle/input/mvsamultiple/MVSA/data/22617.jpg,263,350,True,"SELT LI
79 N.Y
7","[{'x': 163, 'y': 96}, {'x': 282, 'y': 96}, {'x': 282, 'y': 247}, {'x': 163, 'y': 247}]",151,119,neutral
22619.jpg,/kaggle/input/mvsamultiple/MVSA/data/22619.jpg,1024,576,True,"ens9rline.
รวม","[{'x': 98, 'y': 81}, {'x': 411, 'y': 81}, {'x': 411, 'y': 532}, {'x': 98, 'y': 532}]",451,313,neutral
22620.jpg,/kaggle/input/mvsamultiple/MVSA/data/22620.jpg,399,599,True,"106600
OUTFLY
music
festival
2015
ELEMENT
LIFE IN
COLOR","[{'x': 12, 'y': 269}, {'x': 588, 'y': 269}, {'x': 588, 'y': 390}, {'x': 12, 'y': 390}]",121,576,neutral
22621.jpg,/kaggle/input/mvsamultiple/MVSA/data/22621.jpg,800,600,True,CAPT,"[{'x': 123, 'y': 207}, {'x': 147, 'y': 207}, {'x': 147, 'y': 222}, {'x': 123, 'y': 222}]",15,24,neutral
22622.jpg,/kaggle/input/mvsamultiple/MVSA/data/22622.jpg,340,600,False,,[],0,0,positive
22623.jpg,/kaggle/input/mvsamultiple/MVSA/data/22623.jpg,979,599,False,,[],0,0,positive
22624.jpg,/kaggle/input/mvsamultiple/MVSA/data/22624.jpg,450,600,False,,[],0,0,positive
22625.jpg,/kaggle/input/mvsamultiple/MVSA/data/22625.jpg,640,480,True,"RAISE
PLOW
3472","[{'x': 200, 'y': 12}, {'x': 446, 'y': 12}, {'x': 446, 'y': 84}, {'x': 200, 'y': 84}]",72,246,positive
22626.jpg,/kaggle/input/mvsamultiple/MVSA/data/22626.jpg,428,599,True,"BROUGHT TO YOU BY JR THE DJ
CHARGE UP
DJS IN CHARGE:
09.19.15
JRTHEDJ MENACE FRESHMEN HEATWAVE JAGZ zee
SOCA BOYZ
EARLY VIBES BY D3 & DE UNSTOPPABLE JR
MC IN CHARGE: AMEER-B
CELEBRATING THE BIRTHDAY OF
VIRGOS FREE ALL NIGHT
JRTHEDJ
$10 TICKETS AVAILABLE NOW
ON TICKETGATEWAY.COM OR 416-816-1392
Island Mix
Restaurant & Lounge
1050 BROCK ROAD, PICKERING
REGGAE SOCA + HIP HOP
19+ ID I LATE NIGHT KITCHEN | DOORS OPEN 10PM | FREE PARKING","[{'x': 11, 'y': 6}, {'x': 582, 'y': 6}, {'x': 582, 'y': 413}, {'x': 11, 'y': 413}]",407,571,positive
22627.jpg,/kaggle/input/mvsamultiple/MVSA/data/22627.jpg,600,600,True,"cize
rue
ove
NEVER ENDS
shakeology","[{'x': 0, 'y': 240}, {'x': 393, 'y': 240}, {'x': 393, 'y': 561}, {'x': 0, 'y': 561}]",321,393,neutral
22628.jpg,/kaggle/input/mvsamultiple/MVSA/data/22628.jpg,450,600,True,"COUNTY
COMMU
1963
Niagara County Community College
Office of Academic Affairs
Krystian J. Roman
has been named to the
Dean's List
for Spring, 2015
M. Bellinger
Eunice M. Bellinger, Ph.D., Vice President of Academic Affairs","[{'x': 167, 'y': 35}, {'x': 457, 'y': 35}, {'x': 457, 'y': 393}, {'x': 167, 'y': 393}]",358,290,neutral
22629.jpg,/kaggle/input/mvsamultiple/MVSA/data/22629.jpg,300,236,True,"WHEN YOUR DOG BARKS LATE AT
NIGHT...
KEEP TELLING YOURSELF IT'S
NOTHING! meger
semegenerator.net","[{'x': 7, 'y': 4}, {'x': 235, 'y': 4}, {'x': 235, 'y': 299}, {'x': 7, 'y': 299}]",295,228,positive
22630.jpg,/kaggle/input/mvsamultiple/MVSA/data/22630.jpg,600,600,False,,[],0,0,negative
22631.jpg,/kaggle/input/mvsamultiple/MVSA/data/22631.jpg,413,599,True,"KITCHEN
Design Studio","[{'x': 137, 'y': 300}, {'x': 307, 'y': 300}, {'x': 307, 'y': 344}, {'x': 137, 'y': 344}]",44,170,neutral
22632.jpg,/kaggle/input/mvsamultiple/MVSA/data/22632.jpg,480,480,False,,[],0,0,positive
22633.jpg,/kaggle/input/mvsamultiple/MVSA/data/22633.jpg,600,600,True,"SUNGLASSES
E","[{'x': 17, 'y': 43}, {'x': 209, 'y': 43}, {'x': 209, 'y': 147}, {'x': 17, 'y': 147}]",104,192,positive
22634.jpg,/kaggle/input/mvsamultiple/MVSA/data/22634.jpg,1024,577,True,"THE
STONE
ROSES
LP","[{'x': 288, 'y': 505}, {'x': 510, 'y': 505}, {'x': 510, 'y': 918}, {'x': 288, 'y': 918}]",413,222,positive
22635.jpg,/kaggle/input/mvsamultiple/MVSA/data/22635.jpg,380,380,True,"CAN
L
INSPIRE
YOUR
LIFE
YOUR
ULTIMATE
GUIDE TO A
BETTER.
STRONGER.
YOU.
OWN IT
10
FRESH & FAB
BEAUTY
TRENDS
MASTER THE
MAKEUP
LOOKS THAT
DULED THE
ABOUT
YOURSELF?
L
OCTOBER 2015
CINDY
CRAWFORD
""WHY WOULD SEEING
A BAD PICTURE OF
WE MAKE OTHER
PEOPLE FEEL GOOD?
RAVE
NEW
WORLD
DESIGNERS
REINVENT
CLUB KID
STYLE
FASHION
IDENTITY
RAL
ARE YOU A LITTLE BIT
COUNTRY OR A LITTLE
BIT ROCK 'N' ROLL?","[{'x': 5, 'y': 2}, {'x': 370, 'y': 2}, {'x': 370, 'y': 379}, {'x': 5, 'y': 379}]",377,365,neutral
22636.jpg,/kaggle/input/mvsamultiple/MVSA/data/22636.jpg,450,600,False,,[],0,0,positive
22637.jpg,/kaggle/input/mvsamultiple/MVSA/data/22637.jpg,800,600,False,,[],0,0,positive
22638.jpg,/kaggle/input/mvsamultiple/MVSA/data/22638.jpg,416,600,True,"POWER IS BEING TOLD YOU ARE NOT LOVED
AND NOT BEING DESTROYED BY IT
Madonna","[{'x': 69, 'y': 340}, {'x': 524, 'y': 340}, {'x': 524, 'y': 408}, {'x': 69, 'y': 408}]",68,455,neutral
22639.jpg,/kaggle/input/mvsamultiple/MVSA/data/22639.jpg,440,600,True,"HORRY
2010-16 HOCKEY
BUER
O-Pee-Chee
COLLECT THE ENTIRE
600-CARD SETI
COLLECTIONNEZ LA SE
COMPLETE DE 600 CARTESS
B CARDS PER PACK, 32 PACKS PER BOX CARTES PAR PAQUET, 22 PAQUETS PAR BORTE
COLLECT THE ENTIRE
CARD SETT
D-PEE-CHEE
2015-16 HOCKEY
410","[{'x': 110, 'y': 71}, {'x': 541, 'y': 71}, {'x': 541, 'y': 368}, {'x': 110, 'y': 368}]",297,431,positive
22640.jpg,/kaggle/input/mvsamultiple/MVSA/data/22640.jpg,450,600,False,,[],0,0,neutral
22641.jpg,/kaggle/input/mvsamultiple/MVSA/data/22641.jpg,800,600,True,RIDES RIDES,"[{'x': 436, 'y': 265}, {'x': 521, 'y': 265}, {'x': 521, 'y': 295}, {'x': 436, 'y': 295}]",30,85,positive
22642.jpg,/kaggle/input/mvsamultiple/MVSA/data/22642.jpg,800,600,False,,[],0,0,positive
22643.jpg,/kaggle/input/mvsamultiple/MVSA/data/22643.jpg,600,600,False,,[],0,0,neutral
22644.jpg,/kaggle/input/mvsamultiple/MVSA/data/22644.jpg,160,160,False,,[],0,0,neutral
22645.jpg,/kaggle/input/mvsamultiple/MVSA/data/22645.jpg,450,600,True,City,"[{'x': 349, 'y': 168}, {'x': 371, 'y': 168}, {'x': 371, 'y': 182}, {'x': 349, 'y': 182}]",14,22,positive
22646.jpg,/kaggle/input/mvsamultiple/MVSA/data/22646.jpg,914,600,False,,[],0,0,positive
22647.jpg,/kaggle/input/mvsamultiple/MVSA/data/22647.jpg,665,600,True,"PaRose
Voted Milton's
Favourite
Delicatessen
Every
SPECIALTY FOODS & FINE ITALIAN BAKERY Year!
EST-1982-MILTON-ON
DIAMOND
BACK TO SCHOOL SPECIALS
PERFECT FOR
BACK TO SCHOOL!
NUT FREE AND LUNCH BOX SAFE
Made Good
Mini Granola Balls
MADE
GOOD
MADE
MADE
GOD
GOD
$2/$600
or $3.4944
Black Forest
Ham
MASTRO
Oven Roasted
Chicken Breast
Premium All
Veal Bologna
Vienna Cooked
Salami
$149
/100g
.99
$149
11009
100g
Genoa
Salami
LILYDALE
Oven Roast
Turkey
Breast
$199
поод
$199
MCLEAN
100g
.99
Tuscany Turkey Breast
NO PRESERVATIVES
ADDED!
49
100g
FARM FRESH
San Marzano Bushel
Tomatoes
Now Available!
ANCO BRAND
Sliced Havarti
Cheese or
Marbled Cheddar
2/$64-1600
ARMSTRONG BRAND
Marble Cheese Snacks Marble Ma
2/$700
or $3.99ea 10pk-210g
Specials in Effect Thursday, September 3rd to
Tuesday, September 15 While quantities last.
PRODUCT OF ECUADOR
NO.1 GRADE
Bananas
.49.
PRODUCT OF THE USA
NO.1 GRADE
PRODUCT OF THE USA
NO. 1 GRADE
Mini Carrots
99.
PRODUCT OF ONTARIO
NO.1 GRADE
Green Seedless English Cucumbers
Grapes
$199
2/99
or 75each
WE ARE OPEN ON LABOUR DAY 9-4 fy
Take Out Frozen Foods Cafe Dining Specialty Coffee Speciality Candy Giftware European Products
LaRose 327 Bronte Street S, White Oaks Plaza • 905-875-0303
Monday-Thursday 8:30 am-7 pm, Friday 8:30 am-8 pm, Saturday 8:30 am-6 pm, Sunday 9 am - 5 pm","[{'x': 21, 'y': 12}, {'x': 589, 'y': 12}, {'x': 589, 'y': 649}, {'x': 21, 'y': 649}]",637,568,neutral
22648.jpg,/kaggle/input/mvsamultiple/MVSA/data/22648.jpg,420,599,False,,[],0,0,neutral
22649.jpg,/kaggle/input/mvsamultiple/MVSA/data/22649.jpg,600,600,False,,[],0,0,neutral
22650.jpg,/kaggle/input/mvsamultiple/MVSA/data/22650.jpg,600,600,False,,[],0,0,positive
22651.jpg,/kaggle/input/mvsamultiple/MVSA/data/22651.jpg,800,600,True,"Donalds
ད
ONLY
aversity of Detroit Mercy","[{'x': 303, 'y': 254}, {'x': 593, 'y': 254}, {'x': 593, 'y': 498}, {'x': 303, 'y': 498}]",244,290,neutral
22652.jpg,/kaggle/input/mvsamultiple/MVSA/data/22652.jpg,361,500,True,"GO TO WORK
GO TO WORK
GO TO WORK
GO TO WORK
GO TO WORK
GO TO WORK
Go To WORK
GO TO WORK
GO TO WORK
GO TO WORK
Go To WORK
GO TO WORK
Go To WORK","[{'x': 137, 'y': 10}, {'x': 330, 'y': 10}, {'x': 330, 'y': 358}, {'x': 137, 'y': 358}]",348,193,neutral
22653.jpg,/kaggle/input/mvsamultiple/MVSA/data/22653.jpg,450,600,True,"57
R.R.L.","[{'x': 280, 'y': 213}, {'x': 313, 'y': 213}, {'x': 313, 'y': 236}, {'x': 280, 'y': 236}]",23,33,neutral
22654.jpg,/kaggle/input/mvsamultiple/MVSA/data/22654.jpg,1024,577,True,"oo Sprint
5:48 PM
38%
BUY
1-0:49
Swimming Pools (Drank) [Extended Vers
Kendrick Lamar good kid, m.A.A.d city (Deluxe Vers
☆
ས
1
g000D. CITY
PARENTA
AGHORT ADVISORY
BY: KENDRICK
LAMAR
EXPLICIT CONTENT
> slide to unlock","[{'x': 26, 'y': 10}, {'x': 576, 'y': 10}, {'x': 576, 'y': 933}, {'x': 26, 'y': 933}]",923,550,positive
22655.jpg,/kaggle/input/mvsamultiple/MVSA/data/22655.jpg,1015,600,True,"<P Fall Out Boy Radio
UVERENO MOTTANCE
PANIC! DISCO
Miss Jackson
feat. Lolo
0:11
Miss Jackson
Panic At The Disco
| |
-3:02","[{'x': 5, 'y': 18}, {'x': 566, 'y': 18}, {'x': 566, 'y': 970}, {'x': 5, 'y': 970}]",952,561,neutral
22656.jpg,/kaggle/input/mvsamultiple/MVSA/data/22656.jpg,600,600,True,"MCMASTER
MARAUDERS
DINOS
IVERSITY OF CALGA
UL
Rouge et on
SFU
CARLETON
ATHLETICS
UNIVERSITY OF MANITOBA UNIVERSITY
BISONS
A
OF REGINA
RAMS
FOOTBALL CLUB
M
McGill
FOOTBALL","[{'x': 0, 'y': 20}, {'x': 576, 'y': 20}, {'x': 576, 'y': 589}, {'x': 0, 'y': 589}]",569,576,neutral
22657.jpg,/kaggle/input/mvsamultiple/MVSA/data/22657.jpg,600,600,False,,[],0,0,negative
22658.jpg,/kaggle/input/mvsamultiple/MVSA/data/22658.jpg,800,600,True,LH-CH-AI-MC,"[{'x': 127, 'y': 272}, {'x': 523, 'y': 272}, {'x': 523, 'y': 524}, {'x': 127, 'y': 524}]",252,396,positive
22659.jpg,/kaggle/input/mvsamultiple/MVSA/data/22659.jpg,1024,577,True,"Te
witter
farent Là
facebook
oo Sprint
FOLLOWING
1:21 PM
49%
ACTIVITY
therachelpotter started
following you. 2h
tanyalewis34 liked your
photo. 9h
marleymai28 liked your
photo. 9h
YOU
xoshleex left a comment on
your photo: Love you 9h
sharklifebrand liked your
video. 9h
personal_promoter2 started
following you. 12h
personal_promoter2 liked your
photo. 12h
+:
+:","[{'x': 15, 'y': 9}, {'x': 546, 'y': 9}, {'x': 546, 'y': 919}, {'x': 15, 'y': 919}]",910,531,neutral
22660.jpg,/kaggle/input/mvsamultiple/MVSA/data/22660.jpg,800,600,False,,[],0,0,neutral
22661.jpg,/kaggle/input/mvsamultiple/MVSA/data/22661.jpg,1024,576,False,,[],0,0,positive
22662.jpg,/kaggle/input/mvsamultiple/MVSA/data/22662.jpg,337,599,False,,[],0,0,neutral
22663.jpg,/kaggle/input/mvsamultiple/MVSA/data/22663.jpg,596,599,True,"You can't buy
HAPPINESS
but you can buy
A HOCKEY TICKET
and that's kind of the same thing.
www.HOCKE2X.COM","[{'x': 26, 'y': 20}, {'x': 576, 'y': 20}, {'x': 576, 'y': 579}, {'x': 26, 'y': 579}]",559,550,positive
22664.jpg,/kaggle/input/mvsamultiple/MVSA/data/22664.jpg,800,600,True,"QUARTIERS
DVNSES
1-20 SEPT 2015
www.ARTS.COM
THEATRE
OUTREMONT
Q
Albertine
en cinq
temps
De Michel Tremblay
3
POLYGLOTTE
15 SEP 3 OCT 2015
MWC
McGill
www.MCGILL.CA/MWC2015
Symphone dramatique
FCAS PUBLIC","[{'x': 95, 'y': 33}, {'x': 391, 'y': 33}, {'x': 391, 'y': 639}, {'x': 95, 'y': 639}]",606,296,negative
22665.jpg,/kaggle/input/mvsamultiple/MVSA/data/22665.jpg,800,600,False,,[],0,0,neutral
22666.jpg,/kaggle/input/mvsamultiple/MVSA/data/22666.jpg,1024,575,True,"ooo Verizon
7:05 PM
16% 4
Details
Messages Bebe
Water you doing
Water you doing
Still hanging with the fam, I get to
take the van tomorrow so I'm not
stuck from 2-4 at the college b/c I
have that night class
What are you doing now
Playing go fish with the fam
Delivered
O
Message
The
I'm
Q W ERTYU
IOP
ASD F GHJK L
ZX C VBNM
123
:)
он
space
return","[{'x': 16, 'y': 9}, {'x': 570, 'y': 9}, {'x': 570, 'y': 1000}, {'x': 16, 'y': 1000}]",991,554,positive
22667.jpg,/kaggle/input/mvsamultiple/MVSA/data/22667.jpg,313,599,False,,[],0,0,positive
22668.jpg,/kaggle/input/mvsamultiple/MVSA/data/22668.jpg,1024,577,True,"ooo Sprint * 9:20 PM
@ 67%
facebook.com
Lexi Mary Otero
Guys, say hello to my new puppy,
Billie.
Mobile Uploads May 11, 2012 near
Williamsville, NY","[{'x': 35, 'y': 7}, {'x': 502, 'y': 7}, {'x': 502, 'y': 1007}, {'x': 35, 'y': 1007}]",1000,467,neutral
22669.jpg,/kaggle/input/mvsamultiple/MVSA/data/22669.jpg,384,599,False,,[],0,0,positive
22670.jpg,/kaggle/input/mvsamultiple/MVSA/data/22670.jpg,600,600,True,"Steps to
End
Violence
Against
Women
Walk","[{'x': 97, 'y': 349}, {'x': 144, 'y': 349}, {'x': 144, 'y': 426}, {'x': 97, 'y': 426}]",77,47,neutral
22671.jpg,/kaggle/input/mvsamultiple/MVSA/data/22671.jpg,451,600,False,,[],0,0,negative
22672.jpg,/kaggle/input/mvsamultiple/MVSA/data/22672.jpg,800,600,True,WALK,"[{'x': 366, 'y': 82}, {'x': 447, 'y': 82}, {'x': 447, 'y': 125}, {'x': 366, 'y': 125}]",43,81,positive
22673.jpg,/kaggle/input/mvsamultiple/MVSA/data/22673.jpg,300,420,True,"B2 - D to D Options x 4 - Point Shots - U17
5
3
6
4
A
iC
2)
www.technicoach.com
D
D","[{'x': 32, 'y': 9}, {'x': 391, 'y': 9}, {'x': 391, 'y': 296}, {'x': 32, 'y': 296}]",287,359,neutral
22674.jpg,/kaggle/input/mvsamultiple/MVSA/data/22674.jpg,450,600,False,,[],0,0,negative
22675.jpg,/kaggle/input/mvsamultiple/MVSA/data/22675.jpg,205,300,False,,[],0,0,positive
22676.jpg,/kaggle/input/mvsamultiple/MVSA/data/22676.jpg,1024,577,True,"40 86%
oooo Sprint
3:25 PM
<
Ricker's Superstars
Ricker's Superstars
Public Group 198 Members
Join Group
Share
More
Terence Franklin and Chelsea Heffernan
are in this group
A Facebook Group created for all Ricker's
employees! We'll share info, good news...
Public Group
Anyone can see this group, its members and their
posts.
News Feed Requests Messenger Notifications More","[{'x': 9, 'y': 7}, {'x': 553, 'y': 7}, {'x': 553, 'y': 1021}, {'x': 9, 'y': 1021}]",1014,544,positive
22677.jpg,/kaggle/input/mvsamultiple/MVSA/data/22677.jpg,501,500,True,"ALARM
PM
AM/FM CLOCK RADIO
FM
• .
88
•
AM 530 650
92 98 102
800 1000
106 108
1300 1700
.
MHz
KHz","[{'x': 0, 'y': 226}, {'x': 466, 'y': 226}, {'x': 466, 'y': 421}, {'x': 0, 'y': 421}]",195,466,negative
22678.jpg,/kaggle/input/mvsamultiple/MVSA/data/22678.jpg,592,588,True,PLACE,"[{'x': 526, 'y': 349}, {'x': 559, 'y': 349}, {'x': 559, 'y': 359}, {'x': 526, 'y': 359}]",10,33,neutral
22679.jpg,/kaggle/input/mvsamultiple/MVSA/data/22679.jpg,640,360,False,,[],0,0,positive
22680.jpg,/kaggle/input/mvsamultiple/MVSA/data/22680.jpg,1024,577,True,"⚫.000 TELUS
6:55 PM
VPN @ 73%
←
MATTHEWESPINOSA
684
4m
24
posts followers following
✓ FOLLOWING
Matthew Espinosa
Come see me on tour --->
CreativeCollabTour.com Business (only):
ItsMattEspinosa@gmail.com Snapchat -
NotMattEspinosa
thematthewespinosa.com/collections/all
==
BACK 2 SCHOOL!
-AVAILABLE FOR PYESALE-
FRIDAY!
-7IMIST-
ONLY","[{'x': 11, 'y': 8}, {'x': 538, 'y': 8}, {'x': 538, 'y': 943}, {'x': 11, 'y': 943}]",935,527,positive
22681.jpg,/kaggle/input/mvsamultiple/MVSA/data/22681.jpg,1024,577,True,"iPod
←
6:53 PM
COMMENTS
I LITERALLY JUST CHOKED
kharis.roberts
post @twaimz
mirandamcc12
POST @twaimz
queenmariyax
6s
5s
4s
LOOK AT @twaimz
amelia.veinot
3s
repost @twaimz !!!
aniiqah26
2s
ISSA
0214tm
2s
Post Issas @twaimz
isamachado7
1s
@twaimz
mirandamcc12
post @twaimz
Add a comment...
now
Send","[{'x': 9, 'y': 9}, {'x': 564, 'y': 9}, {'x': 564, 'y': 993}, {'x': 9, 'y': 993}]",984,555,positive
22682.jpg,/kaggle/input/mvsamultiple/MVSA/data/22682.jpg,313,599,True,"WELL
THAT ESCALATED QUICKLY
quickmeme.com","[{'x': 11, 'y': 12}, {'x': 597, 'y': 12}, {'x': 597, 'y': 312}, {'x': 11, 'y': 312}]",300,586,neutral
22683.jpg,/kaggle/input/mvsamultiple/MVSA/data/22683.jpg,236,236,True,"GET YOUR
ZZZS
ARBONNE
essentials
SLEEP WELL SPRAY
MON FLAVOR","[{'x': 28, 'y': 77}, {'x': 226, 'y': 77}, {'x': 226, 'y': 205}, {'x': 28, 'y': 205}]",128,198,neutral
22684.jpg,/kaggle/input/mvsamultiple/MVSA/data/22684.jpg,1024,577,True,"..ooo TFW LTE
2:54 PM
@ 97%
< Messages (2) gal pal
I just took shayla for a
walk and I fucking hate
her omg
Details
why do you hate her lol
Because she literally laid
in someone's lawn and
refused to get up and
played dead
I thought she was dead
HAHAHAHAHAH
Text Message
Send
the
and
QWERTYUIOP
AS DFGHJKL","[{'x': 11, 'y': 7}, {'x': 563, 'y': 7}, {'x': 563, 'y': 1010}, {'x': 11, 'y': 1010}]",1003,552,neutral
22685.jpg,/kaggle/input/mvsamultiple/MVSA/data/22685.jpg,1024,575,True,"ooo AT&T
Messages
9:28 PM
20%
EJ
Details
MY FIRST GAME IS THE 8th
Also excited to see you in your
first volleyball game
Booty sweat booty sweat
I think that's how it goes right?
Yesssssss
O
iMessage
FREQUENTLY USED
AA
9
AA
D
G
Read 9:27 PM
Delivered
PEOPLE
AA
ABC
A
A AL","[{'x': 18, 'y': 8}, {'x': 572, 'y': 8}, {'x': 572, 'y': 1005}, {'x': 18, 'y': 1005}]",997,554,positive
22686.jpg,/kaggle/input/mvsamultiple/MVSA/data/22686.jpg,800,600,False,,[],0,0,positive
22687.jpg,/kaggle/input/mvsamultiple/MVSA/data/22687.jpg,600,600,True,"back is important to
bw what you like or dis-
your box or our
service.
""onfreshfoodbox.com
Broccoli, Greet
We have many of the same
or quantity
with addition-
shall's Fresh Sweet Corn, Mar-
cchini, Marshall's Sweet Onions,
s Field Cucumber, Fisher Farms
Tigchelaar Apples, Nectarines, Green
on, Romaine Lettuce, Eggplant, Carrots,
Broccoli, Green Peppers, Roma Tomatoes as
well as Peaches and Celery
Marshall's Field Cucumber, Fisher Farms
Pears, Tigchelaar Apples, Nectarines, Green
Onion, Romaine Lettuce, Eggplant, Carrots,
Broccoli, Green Peppers, Roma Tomatoes,
Peaches, Celery as well as Cantaloupe!
In your $20 Box we have many of the same
items in greater quantity with addition-
al items: Marshall's Fresh Sweet Corn, Mar-
shall's Zucchini, Marshall's Sweet Onions,
100% Ontario Produce!
to Box August Fresh News
Food
and Vegetables
Price
spe-
Georgetown Boxes for September
oxes for
Box order due by:
Friday, Sethptember 11th
Box Pick Up On
esday, September 22nd
ny...
d: Marshall's
hini, Mar-
Cu-","[{'x': 0, 'y': 0}, {'x': 594, 'y': 0}, {'x': 594, 'y': 599}, {'x': 0, 'y': 599}]",599,594,neutral
22688.jpg,/kaggle/input/mvsamultiple/MVSA/data/22688.jpg,800,600,True,"VISA
COMING SOON TO
A FARM NEAR YOU
VICK
વા","[{'x': 94, 'y': 96}, {'x': 429, 'y': 96}, {'x': 429, 'y': 318}, {'x': 94, 'y': 318}]",222,335,positive
22689.jpg,/kaggle/input/mvsamultiple/MVSA/data/22689.jpg,1024,577,True,"..ooo Verizon
Search
3:49 PM
22%
Nicholas Day
3 hrs
But in all seriousness I want Bernie Sanders to
win.
Like
Comment
You and Emily England like this.
Write a comment...
Share
Post
News Feed Requests Messenger Notifications
More","[{'x': 9, 'y': 11}, {'x': 552, 'y': 11}, {'x': 552, 'y': 1021}, {'x': 9, 'y': 1021}]",1010,543,positive
22690.jpg,/kaggle/input/mvsamultiple/MVSA/data/22690.jpg,561,599,True,"●000 Verizon
8:52 PM
28%
<Messages
Keir
Are you mixed?? Or just hella tan?
LOL
Details
Ugh
LMAO
mixed bby
I'm crying
888888*hair flip* psh I knew
that","[{'x': 12, 'y': 9}, {'x': 584, 'y': 9}, {'x': 584, 'y': 524}, {'x': 12, 'y': 524}]",515,572,neutral
22691.jpg,/kaggle/input/mvsamultiple/MVSA/data/22691.jpg,267,360,False,,[],0,0,positive
22692.jpg,/kaggle/input/mvsamultiple/MVSA/data/22692.jpg,337,600,False,,[],0,0,positive
22693.jpg,/kaggle/input/mvsamultiple/MVSA/data/22693.jpg,366,599,True,"●●●●●Fido LTE 5:02 PM
@29%
2:47
-2:10
Justin Bieber - What Do You Mean?
II","[{'x': 11, 'y': 12}, {'x': 554, 'y': 12}, {'x': 554, 'y': 244}, {'x': 11, 'y': 244}]",232,543,neutral
22694.jpg,/kaggle/input/mvsamultiple/MVSA/data/22694.jpg,448,600,False,,[],0,0,positive
22696.jpg,/kaggle/input/mvsamultiple/MVSA/data/22696.jpg,582,600,True,"DVDO
OGAZIO
CHROVOO","[{'x': 28, 'y': 62}, {'x': 518, 'y': 62}, {'x': 518, 'y': 127}, {'x': 28, 'y': 127}]",65,490,positive
22697.jpg,/kaggle/input/mvsamultiple/MVSA/data/22697.jpg,450,600,False,,[],0,0,neutral
22698.jpg,/kaggle/input/mvsamultiple/MVSA/data/22698.jpg,450,600,True,"vices & Work Be
Sekers & Employers","[{'x': 355, 'y': 113}, {'x': 456, 'y': 113}, {'x': 456, 'y': 145}, {'x': 355, 'y': 145}]",32,101,positive
22699.jpg,/kaggle/input/mvsamultiple/MVSA/data/22699.jpg,1024,576,True,"●●●oo Verizon LTE
=
|||
2:49 PM
champssports.com
CHAMPS
SPORTS
Tap Image to Zoom In
1 16% D
୪
JORDAN RETRO 7 BUCKET HAT - ADULT
✰✰✰✰✰ NEW FEATURE
$39.99
Product #: 76312010 Selected Style: Black/Cool
Grey/White","[{'x': 8, 'y': 5}, {'x': 558, 'y': 5}, {'x': 558, 'y': 1006}, {'x': 8, 'y': 1006}]",1001,550,positive
22700.jpg,/kaggle/input/mvsamultiple/MVSA/data/22700.jpg,1024,577,True,"..ooo Verizon
9:26 PM
56%
Edit
+
Alarm
5:25 AM
Alarm
7:00 AM
Alarm
8:00 AM
Alarm
World Clock
Alarm
Stopwatch
Timer
G","[{'x': 11, 'y': 10}, {'x': 548, 'y': 10}, {'x': 548, 'y': 1020}, {'x': 11, 'y': 1020}]",1010,537,neutral
